ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2304,2304,Raksha Nori,30,2,3,2,2
2305,2305,Hema Dugar,53,3,5,4,1
2306,2306,Chaitanya Chakrabarti,35,2,6,1,1
2307,2307,Gayathri Badami,29,7,6,4,2
2308,2308,Ganga Kar,61,5,3,3,1
2309,2309,Faqid Parmer,69,4,2,4,1
2310,2310,Gagan Trivedi,60,1,1,5,2
2311,2311,Kiaan Bath,60,8,3,4,1
2312,2312,Thomas Ramanathan,45,1,4,5,1
2313,2313,Radha Kapur,29,1,5,2,2
2314,2314,Urvi Jain,21,8,6,2,1
2315,2315,Falak Sachar,21,4,2,2,2
2316,2316,Aadi Desai,28,4,4,4,1
2317,2317,Krisha Srinivas,33,3,3,4,1
2318,2318,Dalaja Uppal,27,4,3,5,2
2319,2319,Ishita Thaman,32,5,5,1,2
2320,2320,Manan Venkataraman,19,3,3,3,1
2321,2321,Wriddhish Nadkarni,21,8,3,5,2
2322,2322,Nandini Iyengar,54,7,2,2,2
2323,2323,Sanaya Shan,29,2,3,3,2
2324,2324,Vrinda Kakar,53,6,6,3,1
2325,2325,Pavani Sagar,55,8,3,2,2
2326,2326,Pratyush Dass,24,1,2,2,2
2327,2327,Triveni Dhaliwal,67,6,3,5,1
2328,2328,Atharv Gulati,53,7,1,5,1
2329,2329,Hiral Murty,33,8,5,4,1
2330,2330,Atharv Saran,60,2,4,4,2
2331,2331,Ikshita Naidu,58,2,6,5,2
2332,2332,Girish Srinivasan,21,5,1,1,1
2333,2333,Wahab Saini,21,3,6,4,1
2334,2334,Reyansh Dewan,54,8,2,2,1
2335,2335,Yadavi Srinivasan,33,5,3,5,1
2336,2336,Yashasvi Handa,22,8,5,3,2
2337,2337,Abeer Narain,24,6,6,5,2
2338,2338,Omaja Acharya,68,2,6,2,2
2339,2339,Vrishti Saha,53,1,6,3,1
2340,2340,Hredhaan Butala,48,8,5,3,1
2341,2341,Jonathan Bhargava,19,6,1,4,2
2342,2342,Anya Narayanan,39,6,4,2,1
2343,2343,Yochana Borah,56,4,1,1,2
2344,2344,Advika Gulati,49,5,5,5,1
2345,2345,Chakradev Handa,28,6,1,5,2
2346,2346,Mitesh Behl,63,5,4,3,2
2347,2347,Anthony Palla,31,6,4,4,1
2348,2348,Daksha Chopra,30,5,1,4,1
2349,2349,Darsh Bhatnagar,34,3,1,5,2
2350,2350,Darika Varma,31,8,1,3,2
2351,2351,Chanchal Varty,60,1,1,1,1
2352,2352,Geetika Pillay,46,3,6,5,1
2353,2353,Chaaya Khosla,62,1,6,1,1
2354,2354,Hema Pillai,34,8,2,5,1
2355,2355,Qasim Sibal,52,2,1,4,2
2356,2356,Lakshit Char,70,8,3,4,1
2357,2357,Faqid Shanker,38,5,3,5,2
2358,2358,Janani Raghavan,31,6,6,4,1
2359,2359,Baghyawati Samra,69,2,5,4,2
2360,2360,Kamya Nayak,69,1,2,3,1
2361,2361,Rajata Mohan,24,8,4,3,1
2362,2362,Saanvi Chowdhury,19,1,3,4,2
2363,2363,Kabir Pingle,54,5,2,2,1
2364,2364,Urishilla Mohanty,18,1,6,5,2
2365,2365,Darpan Hegde,68,5,5,2,1
2366,2366,Kalpit Kade,67,6,1,3,2
2367,2367,Watika Pal,43,4,3,5,2
2368,2368,Widisha Wadhwa,46,4,2,5,2
2369,2369,Nidra Ramakrishnan,30,2,6,4,2
2370,2370,Zarna Manne,45,8,1,3,2
2371,2371,Darsh Soni,27,2,1,5,2
2372,2372,Ikbal Goswami,59,1,1,5,1
2373,2373,Eta Cheema,20,8,4,2,2
2374,2374,Mitesh Bajwa,50,8,2,1,2
2375,2375,Harini Dugar,65,2,1,2,2
2376,2376,Jacob Oommen,55,2,5,4,1
2377,2377,Zinal Kulkarni,60,5,4,5,1
2378,2378,Bahadurjit Garde,39,3,6,5,1
2379,2379,Quincy Char,32,4,2,4,2
2380,2380,Pranav Gola,33,8,1,1,2
2381,2381,Tamanna Shankar,21,2,1,5,2
2382,2382,Manya Sinha,32,2,4,3,2
2383,2383,Wakeeta Nayak,68,7,5,1,2
2384,2384,Kai Sibal,19,7,4,3,2
2385,2385,Chaitanya Lanka,64,5,4,3,1
2386,2386,Rachit Mahal,20,7,1,3,2
2387,2387,Wahab Goda,31,2,1,5,1
2388,2388,Nidra Manne,29,6,2,3,1
2389,2389,Aarna Patla,66,6,4,4,2
2390,2390,Anthony Srivastava,41,2,6,5,1
2391,2391,Janya Arya,25,6,1,2,1
2392,2392,Urmi Mani,29,5,2,4,2
2393,2393,Lohit More,26,6,3,1,1
2394,2394,Chasmum Narayan,29,8,6,5,2
2395,2395,Ekaja Bedi,58,6,4,2,2
2396,2396,Aayush Rastogi,23,3,3,1,1
2397,2397,Nidra Rana,41,3,2,1,1
2398,2398,Mugdha Narayan,58,4,5,4,1
2399,2399,Saanvi Ravi,38,3,2,2,1
2400,2400,Amruta Hegde,29,7,6,1,2
2401,2401,Anjali Divan,60,1,5,4,1
2402,2402,Sachi Jani,40,2,3,3,1
2403,2403,Arjun Misra,63,8,1,5,2
2404,2404,Dhruv Rai,43,6,5,1,1
2405,2405,Chasmum Chokshi,37,4,4,4,1
2406,2406,Chaaya Hayre,26,6,2,1,1
2407,2407,Finn Sankar,65,2,2,3,2
2408,2408,Aashi Sule,46,4,4,2,1
2409,2409,Gaurav Sani,46,1,4,1,1
2410,2410,Vyanjana Kuruvilla,57,4,2,5,2
2411,2411,Aarav Lad,34,6,2,3,1
2412,2412,Gayathri Manda,63,5,2,5,1
2413,2413,Ira Ramanathan,24,2,6,4,1
2414,2414,Hritik Sheth,64,6,6,5,1
2415,2415,Lucky Natt,55,8,5,5,1
2416,2416,Simon Oommen,38,3,3,5,1
2417,2417,Warinder Bhat,39,2,6,5,2
2418,2418,Ekavir Parekh,48,7,6,1,2
2419,2419,Dayamai Bajaj,35,3,6,1,1
2420,2420,Lajita Kata,59,5,5,3,1
2421,2421,Ayaan Rana,25,5,5,1,1
2422,2422,Jagat Bhatnagar,69,5,6,3,1
2423,2423,Patrick Bhakta,31,1,3,3,2
2424,2424,Yatan Mohanty,65,5,4,1,1
2425,2425,Benjamin Jaggi,28,6,1,5,1
2426,2426,Samar Mane,69,8,3,4,2
2427,2427,Thomas Bhavsar,42,2,2,5,1
2428,2428,Logan Parekh,52,4,5,2,1
2429,2429,Damini Badal,33,6,1,2,2
2430,2430,Rayaan Patla,47,6,5,3,1
2431,2431,Pranav Mital,69,4,2,1,1
2432,2432,Januja Mukherjee,37,7,2,3,1
2433,2433,Harshil Seth,31,5,1,1,2
2434,2434,Vidhi Deep,65,1,4,2,1
2435,2435,Nathan Palla,26,1,2,5,1
2436,2436,Peter Pillai,19,4,3,1,1
2437,2437,Parth Palla,19,8,4,2,2
2438,2438,Aayush Nagy,51,4,2,2,2
2439,2439,Dhriti Devan,41,7,1,4,1
2440,2440,Champak Mistry,56,7,1,1,2
2441,2441,Lucky Shetty,60,7,4,1,1
2442,2442,Yagnesh Naik,36,1,6,3,1
2443,2443,Divya Chatterjee,40,8,3,4,2
2444,2444,Luke Deol,36,6,5,1,2
2445,2445,Tanvi Krish,42,6,3,3,1
2446,2446,Pallavi Bal,57,1,5,1,2
2447,2447,David Bala,62,8,1,5,2
2448,2448,Anay Upadhyay,42,8,5,3,1
2449,2449,Chanakya Jayaraman,50,5,5,3,1
2450,2450,Siddharth Patla,67,3,3,3,2
2451,2451,Lipika Krishnamurthy,38,4,2,4,2
2452,2452,Jasmit Rajagopal,65,3,5,5,1
2453,2453,Xavier Zachariah,42,1,4,5,2
2454,2454,Urvashi Nanda,51,2,2,1,1
2455,2455,Omaja Khatri,64,4,3,3,2
2456,2456,Zilmil Memon,42,6,3,1,2
2457,2457,Alexander Grewal,39,6,3,2,2
2458,2458,Girish Khare,42,7,4,4,1
2459,2459,Widisha Kapoor,45,2,5,5,2
2460,2460,George Rajan,66,1,1,5,1
2461,2461,Hitesh Deo,60,4,4,4,2
2462,2462,Gaurangi Bassi,19,1,3,4,2
2463,2463,Ishani Magar,24,3,4,3,1
2464,2464,Hritik Sem,57,8,6,3,2
2465,2465,Edhitha Desai,25,6,5,1,2
2466,2466,Vamakshi Memon,26,3,6,2,1
2467,2467,Harini Lad,59,3,4,1,2
2468,2468,Max Gade,39,4,5,3,2
2469,2469,Chameli Biswas,26,3,3,3,2
2470,2470,Ranbir Sharma,27,5,4,1,2
2471,2471,Yashica Varty,21,3,2,3,1
2472,2472,Rohan Guha,43,5,4,3,2
2473,2473,Rohan Balay,52,6,3,4,1
2474,2474,Timothy Deol,59,5,4,4,2
2475,2475,Jasmit Tandon,20,4,3,2,2
2476,2476,Bina Parsa,48,4,3,2,1
2477,2477,Chanakya Ben,69,1,5,1,1
2478,2478,Lopa Devan,30,6,5,3,1
2479,2479,William Soman,59,2,4,2,1
2480,2480,Lipika Karan,21,4,3,4,2
2481,2481,Charles Dube,56,7,1,4,2
2482,2482,Michael Dutta,44,7,5,2,2
2483,2483,Samar Sastry,20,1,4,2,2
2484,2484,Ojas Dhar,46,5,1,3,1
2485,2485,Bina Vaidya,54,6,6,4,2
2486,2486,Wahab Prabhakar,66,5,5,3,1
2487,2487,Udyati Bhat,48,8,3,5,1
2488,2488,Prisha Lal,53,6,2,2,1
2489,2489,Tanay Rajagopalan,55,5,4,2,2
2490,2490,Advika Prakash,26,5,4,1,1
2491,2491,Abhiram Din,51,7,1,4,1
2492,2492,Bhavya Muni,62,4,1,4,1
2493,2493,Waida Narang,18,3,4,5,2
2494,2494,Vedhika Bala,23,3,1,2,2
2495,2495,Omaja Dhar,20,7,2,1,2
2496,2496,Yochana Kale,40,8,3,1,1
2497,2497,Abeer Tata,40,5,4,4,1
2498,2498,Gopal Banik,51,8,2,4,2
2499,2499,Baghyawati Mody,50,7,6,3,2
2500,2500,Yashica Raju,40,2,3,1,1
2501,2501,Fiyaz Vasa,44,6,2,1,2
2502,2502,Yash Prasad,33,6,2,3,1
2503,2503,Mitesh Agate,30,3,3,5,1
2504,2504,Pranav Uppal,38,2,6,2,1
2505,2505,Kritika Balay,54,2,2,3,2
2506,2506,Falak Kurian,27,1,5,4,1
2507,2507,Udyati Thakkar,60,1,4,2,2
2508,2508,Kabir Tata,68,7,2,3,2
2509,2509,Saksham Gera,65,2,6,1,1
2510,2510,Jyoti Mitter,49,8,6,4,1
2511,2511,Deepa Chakraborty,29,4,1,5,1
2512,2512,Nidhi Nazareth,26,4,1,2,1
2513,2513,Balvan Chanda,23,1,5,5,2
2514,2514,Keya Nayak,60,4,5,5,1
2515,2515,Fariq Bhat,21,4,1,2,1
2516,2516,Rushil Toor,39,2,4,1,2
2517,2517,Urvi Lad,45,3,1,2,2
2518,2518,Max Das,65,7,1,3,2
2519,2519,Azad Pal,59,6,4,1,2
2520,2520,Mugdha Jhaveri,56,5,2,4,1
2521,2521,Janya Hayre,44,7,4,1,1
2522,2522,Ekapad Kashyap,50,8,4,4,2
2523,2523,Panini Mand,56,7,4,2,1
2524,2524,Divya Kapadia,30,4,3,2,1
2525,2525,Bishakha Brar,53,7,2,5,2
2526,2526,Lila Dass,37,7,5,5,1
2527,2527,Girik Iyengar,66,6,4,1,2
2528,2528,Ucchal Master,49,1,3,4,1
2529,2529,Xavier Sant,22,4,4,4,2
2530,2530,Prisha Sandhu,55,4,2,1,1
2531,2531,Watika Madan,65,2,3,4,1
2532,2532,Lipika Bedi,60,8,4,1,2
2533,2533,Hitesh Ram,68,4,3,4,2
2534,2534,Oviya Anand,46,3,2,3,2
2535,2535,Jonathan Sabharwal,34,8,4,1,2
2536,2536,Sai Brahmbhatt,40,2,3,2,1
2537,2537,Girik Venkataraman,21,1,4,1,1
2538,2538,Robert Mani,40,8,4,1,1
2539,2539,Eshana Sehgal,50,2,6,1,2
2540,2540,Joshua Narayan,18,5,4,4,2
2541,2541,Vritti Lata,23,7,3,5,1
2542,2542,Zilmil Kothari,35,1,3,3,2
2543,2543,Chandran Keer,29,4,4,2,1
2544,2544,Jairaj Choudhury,24,4,5,3,2
2545,2545,Rajeshri Ranganathan,49,2,2,4,2
2546,2546,Vaishnavi Trivedi,32,1,5,1,2
2547,2547,Gabriel Shanker,18,4,1,4,2
2548,2548,Madhav Badami,46,8,4,4,1
2549,2549,Chandran Nadig,42,3,5,1,2
2550,2550,Chatresh Kothari,42,5,3,4,1
2551,2551,Max Comar,61,5,6,5,2
2552,2552,Dominic Gokhale,34,2,3,4,2
2553,2553,Tanveer Ravel,30,3,5,5,2
2554,2554,Deepa Bhatnagar,59,7,3,4,1
2555,2555,Varsha Singh,60,8,2,5,2
2556,2556,Laban Tandon,24,5,1,5,2
2557,2557,Maanas Mahal,27,4,4,4,2
2558,2558,Yashica Sarin,23,6,3,2,1
2559,2559,Dominic Hayer,53,7,1,2,2
2560,2560,Aarav Datta,56,7,2,5,1
2561,2561,Rohan Acharya,41,6,2,5,1
2562,2562,Abhimanyu Kadakia,36,4,5,5,1
2563,2563,Kashish Swaminathan,29,1,4,3,2
2564,2564,Omya Mani,52,6,1,1,1
2565,2565,Faqid Devi,63,2,5,3,2
2566,2566,Bhavini Dora,41,6,2,1,1
2567,2567,Vasana Boase,48,7,4,3,2
2568,2568,Yash Kapur,53,1,4,5,2
2569,2569,Mohini Vig,22,3,6,1,1
2570,2570,Gaurangi Barad,30,2,2,3,2
2571,2571,Ishaan Virk,48,4,1,1,1
2572,2572,Gaurang Bhalla,69,3,1,4,1
2573,2573,Faqid Walia,23,1,2,3,1
2574,2574,Brijesh Samra,32,4,1,4,2
2575,2575,Urmi Tara,34,7,1,1,2
2576,2576,Maya Bumb,66,1,4,2,1
2577,2577,Bakhshi Apte,40,7,4,2,2
2578,2578,Dhriti Babu,35,1,1,2,2
2579,2579,Lakshmi Memon,69,6,4,2,1
2580,2580,Wyatt Khalsa,70,7,4,1,1
2581,2581,Advaith Dada,33,5,4,1,2
2582,2582,Aarna Kunda,52,1,5,4,1
2583,2583,Sathvik Ben,42,3,2,3,2
2584,2584,Raagini Joshi,40,4,4,3,1
2585,2585,Maanav Biswas,19,6,1,1,1
2586,2586,Ekani Rajagopal,62,7,2,3,2
2587,2587,Wyatt Sangha,46,4,6,5,2
2588,2588,Kashish Kulkarni,70,6,2,3,1
2589,2589,Anita Raman,32,2,1,3,2
2590,2590,Charles Sahni,55,4,5,3,1
2591,2591,Upkaar Shenoy,34,1,2,2,2
2592,2592,Darika Grover,63,1,6,4,1
2593,2593,Kala Gaba,54,5,6,2,2
2594,2594,Gauri Baria,27,6,6,4,2
2595,2595,Timothy Nath,32,1,2,1,2
2596,2596,Indrajit Sha,39,6,5,5,1
2597,2597,Pavani Sant,70,7,5,5,1
2598,2598,Yashvi Mukherjee,55,6,4,3,1
2599,2599,Ronith Pai,64,5,6,2,1
2600,2600,Yashawini Mann,31,2,4,4,1
2601,2601,Faqid Reddy,69,4,1,2,2
2602,2602,Tanveer Murthy,40,6,1,4,1
2603,2603,Nikita Om,48,7,3,3,1
2604,2604,Falguni Dash,28,8,3,1,1
2605,2605,Yoshita Sankaran,63,4,4,2,1
2606,2606,Zayan Dalal,69,3,2,4,2
2607,2607,Jagvi Raj,45,6,4,3,2
2608,2608,Ekbal Swamy,45,6,6,2,1
2609,2609,Vidhi Kala,30,5,3,4,1
2610,2610,Logan Sidhu,68,4,5,2,1
2611,2611,Aarnav Lal,62,4,5,2,1
2612,2612,Siddharth Bera,49,8,5,4,1
2613,2613,Sarthak Dhingra,47,6,1,4,1
2614,2614,Upadhriti Gupta,59,1,1,4,2
2615,2615,Aadhya Apte,37,5,6,1,1
2616,2616,Oscar Sangha,25,3,5,5,1
2617,2617,Vasudha Mallick,27,3,5,2,1
2618,2618,Rajata Jaggi,42,5,6,4,2
2619,2619,Pranav Borah,39,3,4,5,1
2620,2620,Balendra Handa,33,1,5,3,2
2621,2621,Rachana Walia,64,4,3,5,2
2622,2622,Shaurya Nigam,56,4,3,1,1
2623,2623,Adweta Date,63,4,2,2,1
2624,2624,Samaksh Soman,50,4,6,3,2
2625,2625,Sathvik Gokhale,43,6,3,1,1
2626,2626,Gabriel Banerjee,62,1,2,3,2
2627,2627,Harish Pandya,35,3,5,1,1
2628,2628,Advik Subramaniam,43,3,1,5,2
2629,2629,Janaki Nayar,70,7,2,3,2
2630,2630,Noah Solanki,27,7,3,1,2
2631,2631,Simon Boase,47,2,2,4,1
2632,2632,Irya Sarna,27,6,4,4,2
2633,2633,Samar Kumer,50,3,4,1,1
2634,2634,Rachita Bath,68,7,2,1,2
2635,2635,Chasmum Chawla,55,5,3,2,1
2636,2636,Wyatt Lata,25,8,5,5,2
2637,2637,Harini Kakar,52,8,2,3,2
2638,2638,Mugdha Wable,38,5,5,1,2
2639,2639,Vinaya Agarwal,47,2,4,3,1
2640,2640,Ria Bhakta,69,1,1,1,2
2641,2641,Warinder Sibal,60,3,5,2,2
2642,2642,Balendra Contractor,36,7,5,1,1
2643,2643,Zayan Bhavsar,24,4,5,5,1
2644,2644,Nitara Sankaran,64,4,2,3,2
2645,2645,Damini Sahota,24,7,6,2,1
2646,2646,Aadhya Ray,37,2,6,1,2
2647,2647,Abeer Sant,20,6,4,1,2
2648,2648,Ronith Dhar,37,6,5,1,2
2649,2649,Odika Mishra,36,1,2,5,1
2650,2650,Varenya Grewal,37,5,5,1,1
2651,2651,Vinaya Deshmukh,34,1,1,2,2
2652,2652,Jagdish Morar,20,2,4,5,2
2653,2653,Mitali Balakrishnan,60,2,3,5,1
2654,2654,Omkaar Gupta,44,2,1,2,2
2655,2655,Qarin Bawa,61,2,5,1,1
2656,2656,Michael Din,32,5,6,1,1
2657,2657,Wridesh Tank,54,7,6,2,2
2658,2658,Hemang Modi,55,1,1,3,2
2659,2659,Mohammed Bajaj,52,1,5,5,2
2660,2660,Frado D’Alia,59,6,3,4,1
2661,2661,Abeer Dhar,34,4,1,3,2
2662,2662,Ishwar Sangha,36,2,3,5,1
2663,2663,Vamakshi Roy,24,5,3,2,2
2664,2664,Vivaan Murty,47,6,1,3,2
2665,2665,Daniel Gokhale,45,8,6,1,2
2666,2666,Mekhala Upadhyay,19,7,2,1,2
2667,2667,Logan Kibe,49,4,1,4,1
2668,2668,Megha Bawa,39,2,5,3,1
2669,2669,Gaurav Bose,57,2,2,1,1
2670,2670,Girindra Kale,61,8,1,3,1
2671,2671,Manan Narang,70,3,6,2,2
2672,2672,Tanish Bal,18,5,5,5,1
2673,2673,Krishna Balasubramanian,21,8,5,2,2
2674,2674,Onveer Butala,68,5,4,4,1
2675,2675,Nakul Hari,43,6,3,3,2
2676,2676,Gaurang Dutt,50,6,2,2,1
2677,2677,Girish Nayak,41,8,5,3,2
2678,2678,Quincy Rout,59,3,4,4,1
2679,2679,Zaitra Sahni,24,6,1,2,1
2680,2680,Aarush Bhattacharyya,33,8,2,3,2
2681,2681,Brijesh Nori,57,4,5,4,2
2682,2682,Osha Loke,68,3,4,3,1
2683,2683,Rishi Ramachandran,53,2,4,2,1
2684,2684,Leena Chaudhary,66,4,4,4,1
2685,2685,Lakshit Kuruvilla,44,5,4,1,1
2686,2686,Banjeet Nagy,38,4,6,5,2
2687,2687,Aryan Chaudhuri,60,4,6,5,1
2688,2688,Siddharth Ghosh,45,7,4,2,2
2689,2689,Qasim Kale,27,4,2,2,1
2690,2690,Xiti Mander,19,4,6,1,1
2691,2691,Sanaya Saini,43,1,1,1,2
2692,2692,Atharv Pal,41,2,4,1,2
2693,2693,Saumya Dugar,32,6,1,5,1
2694,2694,Tanmayi Goyal,69,7,2,5,1
2695,2695,Quincy Malhotra,69,6,6,2,1
2696,2696,Reva Prabhu,47,2,4,2,2
2697,2697,Janani Chand,42,2,5,1,1
2698,2698,Wridesh Lad,31,6,5,2,2
2699,2699,Yashasvi Vig,69,2,3,2,2
2700,2700,Netra Gill,55,4,1,3,2
2701,2701,Viraj Chada,63,8,6,3,1
2702,2702,Harsh Talwar,68,1,1,1,1
2703,2703,Mitesh Patel,37,4,6,2,1
2704,2704,Xiti Bedi,65,7,5,5,1
2705,2705,Gaurangi Parsa,64,5,2,5,1
2706,2706,Madhavi Varty,18,6,5,4,2
2707,2707,Gaurika Sane,64,8,3,4,2
2708,2708,Ayaan Mishra,44,1,4,2,2
2709,2709,Fitan Dhar,56,1,5,2,2
2710,2710,Harita Char,31,1,6,4,1
2711,2711,Hritik Rama,56,6,4,3,1
2712,2712,Samesh Goda,26,3,4,5,1
2713,2713,Faras Bhatia,52,1,5,1,2
2714,2714,Hemal Yogi,53,3,1,4,2
2715,2715,Girik Deshpande,31,7,1,4,1
2716,2716,Unni Bail,28,3,3,4,2
2717,2717,Vidhi Kade,27,5,4,1,1
2718,2718,Kamya Varghese,29,1,5,4,1
2719,2719,Rachit Swaminathan,25,3,2,5,1
2720,2720,Nicholas Varty,18,3,4,1,1
2721,2721,Aarnav Dada,26,3,5,5,1
2722,2722,Orinder Bora,32,8,4,2,2
2723,2723,Jagrati Keer,65,4,3,5,1
2724,2724,Bhavika Singhal,25,1,5,1,1
2725,2725,Qadim Shroff,51,2,6,1,1
2726,2726,Alexander Ramesh,54,2,2,5,1
2727,2727,Lakshmi Yadav,66,1,3,5,2
2728,2728,Sachi Lall,57,2,6,4,1
2729,2729,Vasana Sane,42,3,4,4,2
2730,2730,Brijesh Bedi,62,3,6,3,1
2731,2731,Megha Ramachandran,63,8,3,5,1
2732,2732,Kamala Tara,36,2,1,2,2
2733,2733,Anvi Kunda,19,8,2,1,1
2734,2734,Upkaar Dyal,19,8,4,5,2
2735,2735,Vidhi Barad,33,2,1,3,2
2736,2736,Vasana Sidhu,42,3,4,3,1
2737,2737,Neha Chaudhry,31,5,2,2,2
2738,2738,Anthony Tailor,28,1,4,1,2
2739,2739,Lavanya Mammen,34,1,5,5,1
2740,2740,Rudra Palla,41,4,3,2,2
2741,2741,Gunbir Baral,25,8,2,4,1
2742,2742,Gaurav Raju,35,8,4,1,2
2743,2743,Wishi Mukhopadhyay,28,8,1,1,1
2744,2744,Vedant Khare,48,4,5,2,2
2745,2745,Fariq Chander,34,8,1,3,2
2746,2746,Krishna Borra,28,5,3,1,1
2747,2747,Jagat Goyal,26,2,3,3,1
2748,2748,Jagat Rajan,58,2,5,5,2
2749,2749,Balveer Shere,45,2,1,4,2
2750,2750,Wishi Tella,31,8,2,5,1
2751,2751,Tripti Kade,60,2,3,5,2
2752,2752,Wishi Balay,43,7,6,1,2
2753,2753,Damini Memon,67,2,5,3,2
2754,2754,Diya Purohit,32,8,2,2,1
2755,2755,Amaira Apte,23,6,3,2,1
2756,2756,Harrison Pradhan,32,5,3,2,1
2757,2757,Farhan Varty,51,4,1,1,1
2758,2758,Ikbal Chana,35,1,5,2,1
2759,2759,Samuel Oak,30,3,3,1,2
2760,2760,Viraj Vala,45,5,5,4,2
2761,2761,Sathvik Nanda,41,8,6,5,1
2762,2762,Sarthak Lanka,30,5,2,1,2
2763,2763,Indali Borra,36,2,5,4,2
2764,2764,Chandran Banerjee,59,7,5,5,1
2765,2765,Siddharth Khare,36,4,1,1,2
2766,2766,Priya Patel,29,8,2,1,2
2767,2767,Yauvani Kakar,24,3,4,4,2
2768,2768,Urmi Dhaliwal,24,3,4,1,1
2769,2769,Laksh Mukhopadhyay,30,3,5,3,1
2770,2770,Bina Mangal,33,5,3,2,1
2771,2771,Vinaya Agrawal,35,6,1,3,1
2772,2772,Ryan Sethi,24,4,3,3,1
2773,2773,Hemang Memon,32,6,5,2,2
2774,2774,Udyati Mandal,47,3,4,5,1
2775,2775,Chandani Luthra,59,7,2,2,1
2776,2776,Aishani Tak,20,2,3,5,1
2777,2777,Pranav Pal,27,7,2,2,1
2778,2778,Jeet Lad,41,5,4,2,2
2779,2779,Orinder Venkataraman,45,7,3,2,1
2780,2780,Urvi Thakkar,41,2,4,5,1
2781,2781,Vritti Bumb,39,2,1,1,1
2782,2782,Ubika Vala,57,7,4,2,2
2783,2783,Advik Kaul,68,2,6,5,2
2784,2784,Lakshmi Arya,64,6,2,2,2
2785,2785,Tanmayi Mann,43,4,2,4,1
2786,2786,Ansh Cherian,25,3,2,4,2
2787,2787,Ekiya Sundaram,32,5,3,2,1
2788,2788,Ikshita Dixit,46,1,1,3,2
2789,2789,Imaran Magar,55,8,4,3,2
2790,2790,Jacob Soni,29,2,1,4,1
2791,2791,Tejas Seshadri,18,6,1,2,1
2792,2792,Leena Palan,31,6,4,5,2
2793,2793,Isaiah Pal,20,3,3,4,1
2794,2794,Aahana Walla,25,2,6,2,2
2795,2795,Lopa Rajan,36,2,1,1,2
2796,2796,Darpan Prashad,51,2,4,1,1
2797,2797,Falguni Kale,18,8,5,2,1
2798,2798,Radhika Rajan,64,1,3,2,1
2799,2799,Abhimanyu Singh,60,4,4,1,1
2800,2800,Kabir Krish,51,4,3,4,2
2801,2801,Guneet Patil,64,6,2,1,1
2802,2802,Liam Pai,62,4,6,1,1
2803,2803,Gagan Raman,58,3,5,4,1
2804,2804,Kavya Dhillon,70,1,4,5,2
2805,2805,Qabil Atwal,32,4,5,4,1
2806,2806,Falak Basak,66,8,6,1,1
2807,2807,Onveer Jhaveri,57,1,1,3,1
2808,2808,Hemal Nayak,63,7,5,1,1
2809,2809,Tanay Jain,33,3,4,2,1
2810,2810,Yashica Kannan,35,2,2,2,2
2811,2811,Wazir Radhakrishnan,32,4,1,1,1
2812,2812,Dev Radhakrishnan,41,3,5,4,2
2813,2813,Yauvani Dugal,48,1,3,2,2
2814,2814,Amaira Oommen,39,4,2,5,2
2815,2815,Vedant Mody,59,2,5,3,2
2816,2816,Qasim Master,57,8,4,5,2
2817,2817,Abhiram Kala,67,4,3,2,2
2818,2818,Azaan Lala,23,1,1,5,1
2819,2819,Ansh Iyer,50,3,2,1,2
2820,2820,Harini Kala,52,7,3,3,1
2821,2821,Harish Kunda,33,3,5,2,1
2822,2822,Udyati Dara,47,5,2,3,2
2823,2823,Megha Mukherjee,38,5,6,3,1
2824,2824,Aahana Deo,29,8,6,4,2
2825,2825,Siddharth Pandey,57,7,1,2,1
2826,2826,Odika Sidhu,18,4,4,4,2
2827,2827,Naveen Behl,44,6,6,4,1
2828,2828,Ekanta Nori,39,1,4,5,2
2829,2829,Oeshi Deol,51,8,2,1,1
2830,2830,Victor Tiwari,20,1,2,1,1
2831,2831,Chaman Lad,48,6,2,3,2
2832,2832,Ethan Verma,62,1,1,2,2
2833,2833,Dayamai Biswas,52,5,6,3,1
2834,2834,Vasana Sura,39,7,2,3,1
2835,2835,Rachana Kuruvilla,39,5,6,3,2
2836,2836,Gabriel Loyal,67,4,2,1,1
2837,2837,Ekta Pandey,44,1,5,2,1
2838,2838,Ira Virk,31,3,4,2,1
2839,2839,Harini Gole,41,3,1,1,1
2840,2840,Vivaan Saxena,21,5,6,3,2
2841,2841,Urvi Vala,30,3,3,4,2
2842,2842,Damyanti Tata,28,7,4,4,1
2843,2843,Tanmayi Bandi,51,6,3,3,2
2844,2844,Dipta Grewal,54,1,5,1,2
2845,2845,Saanvi Chaudhuri,59,6,3,1,1
2846,2846,Kamya Devi,59,4,4,3,2
2847,2847,Anjali Jani,19,1,2,2,1
2848,2848,Jacob Loyal,67,5,5,1,1
2849,2849,Rajata Char,34,1,2,5,2
2850,2850,Yashodhara Bakshi,47,6,5,3,1
2851,2851,Bhavya Gade,23,7,4,3,2
2852,2852,Manthan Deep,30,4,5,4,2
2853,2853,Ria Parsa,53,5,3,2,2
2854,2854,Mitesh Seshadri,61,4,2,3,2
2855,2855,Wahab Swaminathan,51,5,3,5,1
2856,2856,Orinder Sodhi,64,7,2,2,2
2857,2857,Dipta Jain,51,6,1,3,1
2858,2858,Vedant Ganesan,64,3,4,3,2
2859,2859,Zaitra Kala,68,2,3,5,2
