EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1338,14,574,4,3,KGID101338,Oliver,1988-09-28,2,4,0,2016-04-04
1339,26,964,4,3,KGID101339,Sudiksha,1992-03-05,1,3,0,2010-06-08
1340,29,1043,2,3,KGID101340,Kritika,1987-11-02,2,3,0,2008-10-16
1341,20,766,2,2,KGID101341,Samaksh,1980-08-29,2,8,0,2015-10-01
1342,22,822,3,3,KGID101342,Oni,1985-04-29,1,4,0,2024-02-07
1343,10,416,2,1,KGID101343,Peter,1995-08-28,2,4,0,2015-04-18
1344,20,773,2,2,KGID101344,Balvan,1983-09-25,2,2,0,2020-02-28
1345,5,173,1,3,KGID101345,Jacob,1997-05-25,2,4,0,2012-06-07
1346,26,953,2,2,KGID101346,Aarav,1970-09-21,2,8,0,2025-03-18
1347,22,838,2,2,KGID101347,Raagini,1998-01-19,2,5,0,2019-01-09
1348,8,368,2,2,KGID101348,Caleb,1985-04-21,1,6,0,2015-06-24
1349,15,604,4,3,KGID101349,Vasatika,1991-04-11,1,5,0,2012-12-27
1350,5,202,1,2,KGID101350,Guneet,1994-05-26,1,4,0,2010-01-31
1351,17,675,1,3,KGID101351,Viraj,1982-01-08,2,4,0,2015-11-11
1352,5,283,6,3,KGID101352,Nilima,1998-07-01,2,1,0,1998-12-25
1353,15,578,4,2,KGID101353,Abhimanyu,1976-04-26,2,1,0,2018-08-04
1354,29,1050,6,1,KGID101354,Abhimanyu,1987-03-17,2,4,0,2009-09-03
1355,10,430,2,3,KGID101355,Diya,1980-04-21,2,8,0,2016-10-24
1356,5,176,1,1,KGID101356,Pooja,1981-06-15,2,7,0,2014-10-31
1357,24,922,4,1,KGID101357,Pallavi,1989-09-15,2,3,0,2010-08-16
1358,5,263,1,3,KGID101358,Mekhala,1986-10-02,1,8,0,2018-12-15
1359,19,727,1,2,KGID101359,Vasudha,1993-03-22,2,7,0,2011-06-21
1360,31,1102,1,3,KGID101360,Veda,1973-08-18,1,1,0,2023-10-15
1361,6,315,6,2,KGID101361,Hemangini,1976-03-07,2,7,0,2020-09-12
1362,21,801,1,2,KGID101362,Lakshit,1993-11-16,1,8,0,2011-02-09
1363,25,925,3,2,KGID101363,Victor,1996-08-16,1,3,0,2016-05-09
1364,8,364,1,3,KGID101364,Neel,1982-09-27,2,1,0,2021-08-23
1365,3,143,5,2,KGID101365,Hamsini,1970-12-18,2,4,0,2025-01-22
1366,30,1074,1,1,KGID101366,Charles,1994-10-13,2,1,0,2015-11-26
1367,22,842,2,1,KGID101367,Abdul,1973-01-07,1,7,0,2025-05-30
1368,3,141,2,1,KGID101368,Urishilla,1994-11-26,1,4,0,2021-02-18
1369,26,973,1,3,KGID101369,Devansh,1999-01-13,2,4,0,2008-08-12
1370,25,940,1,1,KGID101370,Baljiwan,1976-07-01,1,8,0,2021-02-23
1371,22,818,3,1,KGID101371,Nandini,1992-03-09,2,8,0,2023-12-16
1372,2,81,3,2,KGID101372,Dakshesh,1988-06-05,2,6,0,2016-06-14
1373,16,610,2,1,KGID101373,Warda,1999-09-16,2,4,0,2020-02-28
1374,23,885,2,3,KGID101374,Zarna,1982-06-24,1,2,0,2015-03-05
1375,3,90,1,1,KGID101375,Yashvi,1977-04-11,2,5,0,2017-10-27
1376,3,137,3,3,KGID101376,Omkaar,1985-02-02,1,8,0,2013-04-04
1377,5,249,6,1,KGID101377,Aadi,1990-06-21,1,6,0,2012-02-09
1378,7,338,1,3,KGID101378,Anya,2000-09-22,1,8,0,1997-03-31
1379,25,946,2,3,KGID101379,Megha,1994-01-23,2,4,0,2009-05-19
1380,1,22,1,3,KGID101380,Alexander,1981-05-04,1,6,0,2015-12-15
1381,25,951,2,1,KGID101381,Gautam,1992-08-10,1,4,0,2004-02-18
1382,24,897,1,2,KGID101382,Ijaya,1986-03-29,1,3,0,2020-11-23
1383,5,206,1,1,KGID101383,Upkaar,1979-05-15,2,3,0,2023-09-16
1384,1,23,3,1,KGID101384,Netra,1988-03-03,2,6,0,2010-04-01
1385,2,71,4,3,KGID101385,Niharika,1987-02-06,1,8,0,2012-04-02
1386,30,1071,3,3,KGID101386,Yahvi,1984-10-06,1,7,0,2018-12-07
1387,24,910,1,1,KGID101387,Yochana,1977-07-23,1,7,0,2025-02-16
1388,12,512,2,1,KGID101388,Zashil,2000-01-31,1,2,0,2021-09-17
1389,2,58,6,2,KGID101389,Veda,1991-02-27,1,2,0,2024-10-21
1390,5,198,4,3,KGID101390,Tara,1993-09-25,1,3,0,2019-09-25
1391,29,1050,1,2,KGID101391,Ayaan,1990-09-23,2,4,0,2023-05-19
1392,31,1110,2,2,KGID101392,Lavanya,1983-12-10,1,4,0,2015-03-01
1393,19,731,1,1,KGID101393,Victor,1989-02-05,2,6,0,2025-06-08
1394,11,436,2,1,KGID101394,Ira,1994-10-05,2,6,0,2010-11-11
1395,11,448,2,3,KGID101395,Adya,1985-02-11,2,2,0,2009-09-15
1396,8,352,1,1,KGID101396,Hema,1975-12-30,2,7,0,2020-02-10
1397,5,273,1,3,KGID101397,Vamakshi,1970-02-20,2,8,0,2025-06-25
1398,2,37,3,3,KGID101398,Amruta,1978-03-23,2,7,0,2018-07-09
1399,11,477,2,3,KGID101399,Ranveer,1973-10-08,1,4,0,2024-07-15
1400,5,255,1,3,KGID101400,Wyatt,1984-07-09,2,4,0,2013-07-19
1401,3,123,1,2,KGID101401,Samaksh,1997-03-24,2,4,0,2003-05-06
1402,10,419,3,1,KGID101402,Ishani,1995-12-11,2,6,0,2021-04-18
1403,17,651,3,1,KGID101403,Farhan,1972-11-09,2,5,0,2022-11-15
1404,11,470,4,2,KGID101404,Abeer,1990-07-13,2,4,0,2018-06-26
1405,3,111,5,3,KGID101405,Brijesh,1993-07-16,1,4,0,2014-07-20
1406,21,782,2,1,KGID101406,Divya,1996-05-21,2,1,0,2008-07-29
1407,27,1007,1,1,KGID101407,Anvi,1984-04-17,1,3,0,2025-05-01
1408,5,258,1,3,KGID101408,Yasti,1984-03-29,1,4,0,2025-04-26
1409,23,873,3,2,KGID101409,Kabir,1977-01-30,1,4,0,2019-04-30
1410,8,362,3,2,KGID101410,Vanya,1969-05-24,2,8,0,2025-07-21
1411,10,413,1,2,KGID101411,Idika,1999-07-03,1,6,0,1996-07-12
1412,7,344,2,2,KGID101412,Owen,1980-12-09,2,3,0,2022-02-07
1413,27,988,1,2,KGID101413,Zarna,1983-02-05,2,2,0,2013-03-28
1414,16,615,2,1,KGID101414,Advik,1983-03-13,1,5,0,2021-03-14
1415,16,627,2,2,KGID101415,Harrison,1990-06-22,2,2,0,2012-07-09
1416,26,962,1,1,KGID101416,Aashi,1978-08-14,1,1,0,2022-01-25
1417,20,767,2,2,KGID101417,Amruta,1973-12-01,2,6,0,2022-08-09
1418,16,631,3,3,KGID101418,Jasmit,1983-07-31,1,7,0,2020-02-19
1419,5,255,2,3,KGID101419,Oni,1973-10-22,1,4,0,2023-04-01
1420,13,523,4,3,KGID101420,Nandini,1991-05-19,2,8,0,2011-09-29
1421,20,755,3,3,KGID101421,Karan,1977-01-22,2,7,0,2018-12-28
1422,12,497,2,2,KGID101422,Harish,2000-11-06,1,3,0,2015-10-27
1423,25,933,5,1,KGID101423,Rachana,1992-01-23,2,4,0,2021-01-17
1424,7,331,1,1,KGID101424,Mason,1996-09-01,2,7,0,2003-11-06
1425,4,165,2,1,KGID101425,Oviya,1983-08-21,2,3,0,2011-09-09
1426,12,518,3,3,KGID101426,Zansi,1984-07-16,2,5,0,2025-06-26
1427,5,183,1,3,KGID101427,Vidhi,1985-09-16,2,3,0,2014-08-09
1428,10,430,5,2,KGID101428,Champak,1977-10-03,2,1,1,2022-01-18
1429,27,1008,1,1,KGID101429,Darpan,1981-02-05,2,7,0,2021-11-02
1430,23,883,1,2,KGID101430,Gopal,1974-11-17,1,3,0,2021-10-28
1431,8,373,2,1,KGID101431,Jalsa,1982-11-06,2,4,0,2016-11-25
1432,3,121,3,1,KGID101432,Aarini,1979-10-21,2,7,0,2021-02-15
1433,5,224,4,1,KGID101433,Indali,1979-04-03,1,5,0,2019-09-02
1434,5,256,1,2,KGID101434,Rushil,1997-01-16,1,4,0,2024-07-08
1435,5,207,1,2,KGID101435,Owen,1987-03-02,1,1,0,2019-04-02
1436,30,1070,4,2,KGID101436,Ekta,2000-11-07,2,8,0,2003-05-18
1437,17,691,3,2,KGID101437,Sanya,1990-06-11,2,6,1,2014-10-16
1438,12,491,5,3,KGID101438,Bhavini,1997-10-20,2,7,0,2008-03-22
1439,19,730,4,1,KGID101439,Oliver,1983-04-28,1,8,0,2024-12-11
1440,22,823,3,1,KGID101440,Oviya,1989-05-02,1,2,0,2024-02-15
1441,14,573,5,1,KGID101441,Ekbal,1989-01-06,2,8,0,2016-12-25
1442,26,974,2,3,KGID101442,Dipta,1970-03-30,1,1,1,2024-11-23
1443,17,660,1,2,KGID101443,Amara,1978-04-30,1,6,0,2019-03-05
1444,11,479,3,2,KGID101444,Sai,1988-02-20,1,6,0,2014-01-25
1445,26,976,6,3,KGID101445,Shravya,1994-02-08,1,7,0,2024-01-08
1446,9,400,3,3,KGID101446,Arin,1981-08-18,1,3,0,2015-10-04
1447,5,179,1,3,KGID101447,Zayan,1971-10-21,2,3,0,2024-01-09
1448,5,237,2,3,KGID101448,Fariq,1999-07-13,1,4,0,2016-07-28
1449,5,184,1,3,KGID101449,Girish,1974-09-18,1,3,0,2022-07-16
1450,17,669,5,2,KGID101450,Chatura,1969-09-21,1,5,0,2025-07-21
1451,5,253,3,3,KGID101451,Fiyaz,1968-06-13,2,2,0,2025-07-21
1452,17,682,4,3,KGID101452,Frado,1971-02-01,1,6,0,2024-10-15
1453,21,782,3,3,KGID101453,Dayamai,1989-10-26,2,4,0,2023-04-06
1454,5,237,1,1,KGID101454,Saanvi,1975-05-09,1,6,0,2023-12-24
1455,9,386,3,1,KGID101455,Onkar,1988-11-08,2,3,0,2009-01-17
1456,21,779,2,1,KGID101456,Eshana,1968-07-10,2,1,0,2025-07-21
1457,9,389,4,2,KGID101457,Anita,1996-12-09,2,6,0,2011-03-02
1458,5,259,2,3,KGID101458,Peter,1986-03-16,1,2,0,2010-11-06
1459,31,1103,4,2,KGID101459,Radhika,1987-08-23,1,5,0,2015-10-09
1460,28,1024,3,1,KGID101460,Dayita,1985-05-08,2,3,0,2019-10-14
1461,2,71,2,2,KGID101461,Utkarsh,1998-06-16,1,5,1,2010-07-09
1462,26,980,3,1,KGID101462,Jasmit,1994-11-30,2,5,0,2011-08-07
1463,20,772,1,2,KGID101463,Advaith,1981-07-27,1,4,0,2015-06-03
1464,11,461,3,1,KGID101464,Laban,1967-07-23,1,8,0,2025-07-21
1465,16,613,6,3,KGID101465,Abhiram,1979-03-31,1,1,0,2020-03-30
1466,18,692,2,2,KGID101466,Vansha,1990-12-09,2,7,0,2014-11-19
1467,30,1082,3,2,KGID101467,Brinda,1977-09-27,1,7,0,2023-09-05
1468,17,663,4,3,KGID101468,Kashvi,1987-11-08,1,5,0,2021-11-22
1469,7,336,2,2,KGID101469,Rajeshri,1973-12-18,2,5,0,2025-01-29
1470,10,430,1,3,KGID101470,Madhavi,1980-12-22,1,1,0,2016-05-07
1471,5,209,3,1,KGID101471,Fariq,1995-09-21,2,7,0,2005-04-15
1472,7,345,5,1,KGID101472,Anita,1981-11-28,2,8,0,2016-06-04
1473,3,108,1,3,KGID101473,Amruta,1977-03-26,2,7,0,2023-06-30
1474,22,828,1,1,KGID101474,Qabil,1981-08-04,1,7,0,2023-10-17
1475,8,354,3,2,KGID101475,Tamanna,1972-03-13,1,8,0,2022-11-19
1476,21,783,1,3,KGID101476,Vyanjana,1988-07-22,2,6,0,2011-09-22
1477,5,239,1,2,KGID101477,Chandran,1973-12-09,1,1,0,2021-08-18
1478,27,983,1,3,KGID101478,Harsh,2000-07-10,1,3,0,1995-03-29
1479,23,889,1,1,KGID101479,Raksha,1977-02-22,1,6,0,2018-07-21
1480,31,1101,1,3,KGID101480,Matthew,1992-04-10,1,7,0,2007-11-28
1481,31,1099,4,3,KGID101481,Osha,1968-01-20,2,2,0,2025-07-21
1482,31,1104,3,3,KGID101482,Kamya,1978-02-23,1,4,0,2023-09-30
1483,5,241,1,3,KGID101483,Ganga,1983-04-27,1,1,0,2022-08-19
1484,17,644,1,1,KGID101484,Madhav,1970-04-13,1,3,0,2025-04-20
1485,13,526,4,1,KGID101485,Ekbal,1969-06-16,1,2,0,2025-07-21
1486,19,745,5,1,KGID101486,Zashil,1986-01-08,2,1,0,2011-08-22
1487,3,95,5,3,KGID101487,Jairaj,1995-05-05,2,8,0,2021-02-01
1488,27,1005,3,3,KGID101488,Lekha,2000-09-09,2,4,0,2016-09-15
1489,3,92,1,1,KGID101489,Bahadurjit,1993-10-10,1,5,0,2012-03-08
1490,11,441,5,3,KGID101490,Girindra,1974-04-29,1,6,0,2024-03-24
1491,23,865,1,2,KGID101491,Urvashi,1985-04-10,2,7,0,2025-04-07
1492,7,335,2,1,KGID101492,Ekantika,1980-10-13,2,7,0,2025-02-15
1493,6,294,2,1,KGID101493,Jason,1972-12-11,2,4,0,2024-09-26
1494,29,1048,3,2,KGID101494,Rushil,1976-03-01,1,6,1,2023-01-09
1495,23,889,2,3,KGID101495,Tejas,1979-10-23,1,2,0,2016-01-28
1496,30,1089,1,3,KGID101496,Radha,2000-08-24,2,2,0,2001-11-13
1497,5,183,2,2,KGID101497,Anya,1978-08-03,2,3,0,2018-01-22
1498,11,463,1,1,KGID101498,Xavier,1987-06-08,2,4,0,2014-09-05
1499,5,216,4,1,KGID101499,Vaishnavi,1967-11-09,1,5,0,2025-07-21
1500,27,1003,1,2,KGID101500,Gaurav,1990-12-17,2,5,0,2007-10-22
1501,3,99,1,2,KGID101501,Hamsini,1976-01-04,1,6,0,2022-01-19
1502,30,1089,2,2,KGID101502,Darpan,1999-03-16,2,3,0,2025-06-17
1503,29,1052,3,3,KGID101503,Hredhaan,1969-08-02,1,3,0,2025-07-21
1504,14,548,1,3,KGID101504,Idika,1971-10-31,2,4,0,2024-01-07
1505,22,857,3,1,KGID101505,Reyansh,1994-12-10,2,6,0,2011-07-09
1506,28,1029,1,2,KGID101506,Krish,1968-04-12,1,5,0,2025-07-21
1507,5,179,5,2,KGID101507,Raksha,1976-01-29,2,2,0,2018-10-30
1508,4,158,3,1,KGID101508,Vrishti,1986-07-24,1,1,0,2017-10-11
1509,15,586,2,2,KGID101509,Ijaya,1974-01-02,1,7,0,2021-06-26
1510,5,280,2,3,KGID101510,Naveen,1978-07-23,1,7,0,2020-10-07
1511,9,390,5,3,KGID101511,Chakrika,1969-11-23,1,7,0,2025-07-21
1512,18,707,1,3,KGID101512,Sudiksha,1995-06-01,1,8,0,2013-08-20
1513,30,1073,5,1,KGID101513,Ladli,1967-07-30,1,6,0,2025-07-21
1514,29,1053,2,1,KGID101514,Januja,1992-07-01,2,8,0,2022-11-10
1515,20,765,5,2,KGID101515,Dev,1993-12-09,1,2,0,2007-04-14
1516,27,990,1,1,KGID101516,Lila,1989-12-08,1,7,0,2016-05-01
1517,16,625,5,3,KGID101517,Mitesh,1974-01-03,1,8,0,2023-12-20
1518,27,1000,1,1,KGID101518,Ekanta,1988-05-25,2,6,0,2012-09-06
1519,5,220,1,3,KGID101519,Ekalinga,1971-04-23,1,7,0,2024-08-06
1520,5,208,2,1,KGID101520,Pranav,1969-01-15,1,3,0,2025-07-21
1521,27,999,1,3,KGID101521,Vedika,1997-04-02,2,4,0,2003-03-19
1522,20,767,1,2,KGID101522,Lipika,1974-01-25,1,5,0,2020-09-17
1523,24,899,3,2,KGID101523,Aahana,1989-12-03,1,3,0,2016-01-26
1524,23,889,1,3,KGID101524,Ekavir,1969-03-22,1,2,0,2025-07-21
1525,2,83,1,2,KGID101525,Vyanjana,1967-12-31,2,1,0,2025-07-21
1526,10,408,5,3,KGID101526,Upadhriti,1999-02-13,2,2,0,2020-07-07
1527,28,1015,4,3,KGID101527,Ojasvi,1994-10-15,1,6,0,2002-01-26
1528,22,819,2,3,KGID101528,Dalbir,1995-07-03,2,3,0,2020-03-15
1529,5,221,4,1,KGID101529,Banjeet,1995-07-23,1,6,0,2006-06-19
1530,11,485,1,2,KGID101530,Faras,1992-07-09,2,1,0,2021-09-29
1531,15,593,1,1,KGID101531,Gunbir,1999-09-03,2,4,0,2024-05-15
1532,29,1048,1,2,KGID101532,Lekha,1970-12-30,1,5,1,2024-10-13
1533,12,507,3,2,KGID101533,Yuvraj,1973-12-29,1,8,0,2023-08-28
1534,5,212,3,3,KGID101534,Ojasvi,1986-12-08,1,4,1,2024-08-29
1535,6,305,1,1,KGID101535,Ishita,1992-12-02,2,1,0,2020-03-05
1536,9,394,5,2,KGID101536,Prisha,1990-06-27,1,4,0,2019-04-22
1537,3,105,2,3,KGID101537,Pranit,1997-07-27,2,4,0,2002-03-23
1538,23,873,2,3,KGID101538,Nakul,1986-04-03,2,1,0,2017-02-17
1539,14,552,2,2,KGID101539,Indira,1985-09-15,2,4,0,2019-02-24
1540,3,98,1,1,KGID101540,Ekta,1998-03-28,1,6,0,2012-07-03
1541,26,967,1,3,KGID101541,Qushi,1996-04-12,1,7,0,2009-09-08
1542,27,1007,2,2,KGID101542,Wridesh,1995-08-24,1,2,0,2007-12-18
1543,5,267,1,3,KGID101543,Aachal,1986-09-13,2,6,0,2012-03-10
1544,14,566,1,2,KGID101544,Mekhala,1979-10-17,1,2,0,2020-01-29
1545,5,247,1,3,KGID101545,Bhavani,1967-07-24,1,4,0,2025-07-21
1546,5,203,1,3,KGID101546,Chasmum,1987-10-23,2,5,0,2016-11-13
1547,10,414,2,1,KGID101547,Tanish,1967-10-11,1,3,0,2025-07-21
1548,12,518,4,3,KGID101548,Anya,1996-08-25,2,6,0,1999-02-20
1549,5,241,5,1,KGID101549,Mohammed,1998-10-21,2,7,0,2011-05-19
1550,28,1032,4,1,KGID101550,Nachiket,1970-10-04,2,3,0,2025-01-05
1551,3,125,4,3,KGID101551,Zaid,1972-04-04,1,7,0,2023-08-27
1552,30,1091,4,1,KGID101552,George,1975-06-23,1,8,0,2024-06-02
1553,21,787,2,2,KGID101553,Teerth,1986-12-13,2,5,0,2018-03-24
1554,1,8,1,1,KGID101554,Vasudha,1992-07-08,1,8,0,2019-03-13
1555,30,1076,1,1,KGID101555,Girish,1973-06-07,2,5,0,2024-11-08
1556,8,351,1,3,KGID101556,Lakshmi,1987-10-17,1,5,0,2012-12-16
1557,6,304,5,2,KGID101557,Gaurika,1970-03-22,1,5,0,2024-08-10
1558,3,106,3,1,KGID101558,Omaja,1979-05-20,1,2,0,2023-09-22
1559,18,712,3,2,KGID101559,Utkarsh,1999-03-08,2,2,0,1999-03-03
1560,31,1125,1,1,KGID101560,Advay,1992-12-22,2,5,0,2022-02-02
1561,3,118,3,1,KGID101561,Chatura,1989-02-08,2,4,0,2018-03-13
1562,14,573,1,1,KGID101562,Mason,1977-12-01,1,7,0,2017-11-18
1563,13,528,4,3,KGID101563,Michael,1978-08-31,1,8,0,2022-10-31
1564,14,551,1,3,KGID101564,Maya,1969-04-09,2,3,0,2025-07-21
1565,23,889,2,2,KGID101565,Yamini,2000-07-27,1,8,0,2017-11-21
1566,9,379,4,1,KGID101566,Meera,1970-08-13,1,8,0,2024-12-25
1567,8,370,3,1,KGID101567,Vamakshi,1972-08-02,2,3,0,2023-07-25
1568,22,808,3,1,KGID101568,Mohini,1986-12-25,1,3,0,2009-05-23
1569,12,503,2,3,KGID101569,Radha,1976-06-24,2,2,0,2021-05-05
1570,5,282,3,1,KGID101570,Krishna,1993-11-12,1,7,0,2004-09-06
1571,5,226,4,3,KGID101571,Megha,1983-11-27,1,3,0,2014-04-29
1572,4,172,1,3,KGID101572,Yatin,1989-09-24,1,1,0,2009-06-22
1573,5,218,2,2,KGID101573,Qushi,1975-10-17,1,4,0,2021-02-24
1574,24,910,4,2,KGID101574,Gaurav,1978-07-20,2,8,0,2024-11-13
1575,3,115,2,2,KGID101575,Jasmit,1971-05-19,1,1,0,2024-05-18
1576,5,211,2,1,KGID101576,Arjun,1979-05-25,2,3,0,2018-10-05
1577,11,460,1,2,KGID101577,Inaya,1993-09-21,2,3,0,2005-08-13
1578,15,588,1,3,KGID101578,Riya,1988-07-03,2,2,0,2025-05-13
1579,5,226,1,2,KGID101579,Vivaan,1988-09-28,2,2,0,2014-12-03
1580,5,243,2,1,KGID101580,Frederick,1974-05-05,1,3,0,2022-06-03
1581,30,1087,1,1,KGID101581,Manbir,1971-05-17,2,3,0,2023-08-30
1582,16,618,3,2,KGID101582,Akshay,1997-02-03,2,2,0,2020-07-07
1583,28,1023,3,2,KGID101583,Dalaja,1979-03-24,1,1,0,2023-08-06
1584,6,305,4,1,KGID101584,Shaurya,1982-11-09,2,3,0,2012-11-06
1585,26,980,4,1,KGID101585,Aarna,1992-09-18,2,5,0,2007-06-05
1586,17,662,6,1,KGID101586,Lohit,1986-03-19,2,6,0,2019-02-22
1587,23,869,2,2,KGID101587,Krisha,1991-03-10,2,3,0,2018-04-03
1588,12,504,2,3,KGID101588,Caleb,1987-05-18,2,8,0,2019-07-01
1589,11,472,2,3,KGID101589,Sai,1976-03-28,2,4,0,2018-12-22
1590,11,482,2,1,KGID101590,Chatresh,1994-05-21,1,6,0,2016-01-01
1591,5,274,5,1,KGID101591,Ekalinga,1983-05-13,2,6,0,2024-10-13
1592,5,286,1,1,KGID101592,Jagvi,1980-10-07,2,4,0,2017-07-15
1593,11,460,1,1,KGID101593,Libni,1996-12-09,1,3,0,1999-01-26
1594,2,54,3,2,KGID101594,Hardik,1975-05-31,2,1,0,2021-11-02
1595,4,152,2,3,KGID101595,Gaurang,1998-04-15,1,1,0,2010-08-10
1596,6,290,1,1,KGID101596,Tanvi,1973-11-22,1,7,0,2023-07-22
1597,8,374,2,1,KGID101597,Balveer,1986-08-14,2,8,0,2020-08-30
1598,17,691,2,3,KGID101598,Gauri,1975-12-19,1,5,0,2022-09-23
1599,3,123,4,1,KGID101599,Andrew,1984-03-18,1,3,0,2021-09-19
1600,23,868,3,2,KGID101600,Chasmum,1979-05-06,2,5,0,2019-01-27
1601,23,868,5,2,KGID101601,Yachana,1975-08-02,1,7,1,2025-06-03
1602,5,257,3,2,KGID101602,Aarini,1976-12-07,1,4,0,2018-12-27
1603,4,159,4,2,KGID101603,Ayushman,1997-06-06,2,6,0,2022-06-26
1604,22,830,4,1,KGID101604,Umang,1999-08-28,1,6,0,2024-01-10
1605,9,399,1,1,KGID101605,Laksh,1972-09-17,1,6,0,2025-03-30
1606,17,688,1,2,KGID101606,Utkarsh,1970-07-16,1,2,0,2024-12-07
1607,1,23,4,2,KGID101607,Pooja,1981-09-28,1,4,0,2020-06-05
1608,2,67,1,1,KGID101608,Forum,2000-07-21,1,8,0,2022-10-03
1609,17,645,1,2,KGID101609,Lakshit,1982-10-29,1,6,0,2014-04-07
1610,22,816,2,2,KGID101610,Samaksh,1987-04-23,2,6,1,2019-11-12
1611,5,200,1,3,KGID101611,Krishna,1996-11-18,1,3,0,2006-11-24
1612,21,783,2,1,KGID101612,Maanav,1982-03-05,2,3,0,2024-05-14
1613,25,949,1,3,KGID101613,Nakul,1989-11-12,1,4,0,2016-11-06
1614,6,289,4,1,KGID101614,Jagat,1978-05-07,2,8,0,2021-07-26
1615,18,695,1,3,KGID101615,Madhav,1973-10-24,2,1,0,2024-11-28
1616,21,794,1,3,KGID101616,Odika,1992-04-10,1,3,0,2020-02-27
1617,28,1019,1,1,KGID101617,Anusha,2000-03-27,1,5,0,2003-12-16
1618,5,179,2,2,KGID101618,Karan,1972-09-20,2,3,0,2023-02-12
1619,7,331,1,3,KGID101619,Amara,1973-11-01,2,6,0,2024-08-07
1620,8,367,3,2,KGID101620,Vincent,1988-02-23,2,8,1,2018-03-10
1621,24,906,3,1,KGID101621,Fariq,1975-05-28,1,8,0,2019-09-17
1622,15,588,2,3,KGID101622,Yadavi,1990-12-14,1,8,0,2014-07-24
1623,17,643,2,3,KGID101623,Kashvi,1996-04-28,2,8,0,2011-03-18
1624,3,88,3,3,KGID101624,Urvi,1973-10-22,1,4,0,2023-02-07
1625,1,17,1,1,KGID101625,Bachittar,1972-03-24,2,7,0,2023-02-18
1626,22,818,4,1,KGID101626,Anamika,1981-06-12,2,8,0,2025-03-06
1627,18,715,2,3,KGID101627,Samaksh,1999-11-11,2,2,0,2002-03-25
1628,5,222,5,2,KGID101628,Reva,1993-04-26,2,4,0,2003-02-21
1629,3,133,1,3,KGID101629,Ekta,1997-01-13,2,4,0,2011-04-10
1630,26,976,1,2,KGID101630,Prisha,1997-01-09,1,3,0,2022-05-28
1631,6,299,3,2,KGID101631,Lajita,1981-04-27,1,7,0,2014-01-20
1632,19,741,4,2,KGID101632,Balvan,1992-01-16,1,1,0,2011-08-14
1633,2,47,5,3,KGID101633,Brijesh,1985-04-03,2,5,0,2016-10-11
1634,8,361,1,1,KGID101634,Meghana,1997-05-26,2,7,0,2004-06-07
1635,25,925,4,3,KGID101635,Lila,2001-01-02,1,5,0,1994-10-23
1636,3,111,1,2,KGID101636,Chandran,1985-02-06,2,5,0,2019-08-23
1637,18,716,5,2,KGID101637,Daksha,1974-01-03,2,3,0,2022-10-01
1638,24,895,2,3,KGID101638,Ojas,1993-11-10,2,1,0,2008-06-01
1639,10,407,1,3,KGID101639,Chatura,1981-12-01,1,6,0,2020-11-28
1640,17,649,1,2,KGID101640,Ubika,1991-01-05,1,8,0,2023-06-08
1641,5,233,4,3,KGID101641,Xiti,1995-10-09,2,5,0,2011-04-19
1642,1,8,6,1,KGID101642,Krishna,1971-05-27,2,2,0,2025-02-09
1643,9,385,2,3,KGID101643,Aryan,1980-12-01,1,7,0,2018-02-10
1644,10,430,5,3,KGID101644,Saksham,1973-08-20,1,6,0,2023-11-30
1645,2,34,1,2,KGID101645,Ekiya,1997-07-24,1,8,0,2000-01-30
1646,25,934,2,2,KGID101646,Nihal,1991-01-27,2,7,0,2023-07-06
1647,17,688,1,1,KGID101647,Ishaan,1991-12-24,2,7,0,2006-04-09
1648,7,334,2,2,KGID101648,Frederick,1991-07-26,2,7,0,2017-07-02
1649,5,204,6,1,KGID101649,Yasti,1985-05-13,1,1,0,2015-09-12
1650,22,843,1,3,KGID101650,Lajita,1988-05-13,1,8,0,2009-08-04
1651,2,67,3,2,KGID101651,Gautami,1969-01-17,1,4,0,2025-07-21
1652,21,781,1,2,KGID101652,Mason,1986-10-12,1,6,0,2019-10-07
1653,25,951,2,3,KGID101653,Charan,1973-01-24,2,1,0,2022-02-17
1654,11,459,2,2,KGID101654,Sanaya,1981-10-26,2,5,0,2017-04-07
1655,22,850,3,1,KGID101655,Karan,1977-05-16,2,1,0,2018-12-30
1656,6,315,4,3,KGID101656,Zehaan,2000-03-17,2,6,0,1994-08-30
1657,23,881,1,2,KGID101657,Wishi,1967-12-20,1,7,0,2025-07-21
1658,23,879,1,3,KGID101658,Wakeeta,1986-01-12,2,3,0,2008-08-25
1659,17,652,2,2,KGID101659,Vamakshi,1975-08-23,1,2,0,2023-02-01
1660,5,259,2,3,KGID101660,Abeer,1982-12-24,2,5,0,2018-04-19
1661,7,326,5,1,KGID101661,Sarthak,1975-11-16,1,2,0,2022-11-02
1662,1,24,3,3,KGID101662,Ikshita,1969-03-20,1,1,0,2025-07-21
1663,31,1114,5,1,KGID101663,Chanchal,1968-10-20,2,1,0,2025-07-21
1664,5,268,6,3,KGID101664,Ikbal,1978-10-24,2,3,0,2017-05-05
1665,11,455,1,3,KGID101665,Bhavani,1981-09-24,1,7,0,2015-09-10
1666,3,106,1,1,KGID101666,Peter,1988-05-01,1,2,0,2019-09-10
