VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
732,368,Pallavi Pradhan,31,M,0
733,369,Akshay Chowdhury,44,F,0
734,369,Wahab Shah,39,M,0
735,369,Anamika Bajaj,42,T,0
736,370,Parth Arya,44,T,0
737,370,Dev Mand,22,F,0
738,371,Vincent Batta,59,T,0
739,371,Januja Chakrabarti,27,M,0
740,371,Tanmayi Sodhi,77,F,0
741,372,Unni Palan,71,T,0
742,372,Manbir Talwar,34,M,0
743,373,Yashawini Dhillon,39,F,0
744,373,Nathaniel Dewan,6,M,0
745,373,Meghana Bumb,77,F,0
746,374,Maya Kanda,18,F,0
747,374,Nikita Cherian,7,F,0
748,374,Sudiksha Dugal,79,M,0
749,375,Damini Khurana,69,F,0
750,375,Chavvi Kadakia,7,T,0
751,375,Rayaan Bajwa,17,F,0
752,376,Hemal Rama,65,T,0
753,377,Indali Balasubramanian,11,T,0
754,377,Urvashi Rajagopal,54,M,0
755,377,Pahal Panchal,46,T,0
756,378,Ladli Nazareth,59,M,0
757,379,Ekapad Thakkar,57,M,0
758,380,Pooja Choudhary,58,T,0
759,380,Faraj Issac,65,F,0
760,381,Caleb Mittal,55,F,0
761,381,Udant Oak,69,M,0
762,382,Watika Peri,78,T,0
763,383,Bahadurjit Mallick,59,M,0
764,383,Pahal Bhavsar,44,T,0
765,384,Ronith Sehgal,26,T,0
766,384,Adya Sridhar,34,T,0
767,385,Mahika Apte,62,M,0
768,385,Darpan Uppal,32,T,0
769,386,Ekaja Kohli,44,F,0
770,386,Tanay Gulati,66,F,0
771,387,Ekavir Dhingra,75,T,0
772,387,Yashvi Dhillon,46,F,0
773,388,Janaki Kar,10,T,0
774,388,Niharika Bhasin,12,M,0
775,388,Brijesh Nagi,73,M,0
776,389,Widisha Borde,11,M,0
777,390,Chavvi Wason,57,T,0
778,391,Zayan Loyal,15,T,0
779,392,Raghav Dewan,68,T,0
780,392,Ranveer Pathak,21,F,0
781,392,Samarth Shere,29,T,0
782,393,Madhav Kumar,62,F,0
783,393,Zayyan Dash,48,M,0
784,394,Suhani Malhotra,31,F,0
785,395,Vamakshi Sarkar,47,M,0
786,396,Joshua Char,33,M,0
787,396,Samarth Baral,55,F,0
788,396,Advaith Choudhury,6,T,0
789,397,Thomas Garg,73,T,0
790,397,Samar Badal,43,T,0
791,398,Aarush Khare,25,F,0
792,398,Radhika Raju,61,F,0
793,398,Tanay Kata,20,T,0
794,399,Lajita Bajaj,69,M,0
795,399,Samesh Swamy,12,M,0
796,399,Hema Nagy,55,M,0
797,400,Maanas Brahmbhatt,69,M,0
798,400,Om Raval,40,M,0
799,400,Tejas Murthy,31,M,0
800,401,Lopa Pai,11,T,0
801,402,Jeevika Lad,25,F,0
802,403,Chanakya Karnik,17,F,0
803,403,Nathan Chanda,26,F,0
804,404,Quincy Karnik,38,T,0
805,404,Devika Ganesan,31,T,0
806,404,Vincent Chanda,44,M,0
807,405,Turvi Pillay,38,M,0
808,405,Michael Walla,14,T,0
809,406,Chanakya Singh,79,F,0
810,406,Kevin Khurana,67,T,0
811,406,Arya Shere,43,F,0
812,407,Vrishti Rana,76,F,0
813,408,Ethan Pillai,60,T,0
814,408,Jack Sachar,27,T,0
815,408,Keya Mistry,45,F,0
816,409,Radhika Din,67,M,0
817,410,Ubika De,13,T,0
818,410,Charan Korpal,39,T,0
819,411,Libni Sant,13,M,0
820,411,Chaitaly Pant,69,T,0
821,411,Banjeet Srinivas,54,F,0
822,412,Advay Chaudhuri,45,F,0
823,412,Anamika Bhasin,38,T,0
824,413,Charan Varughese,59,T,0
825,413,Raksha Sura,43,M,0
826,414,Leena Majumdar,66,F,0
827,414,Thomas Barman,18,T,0
828,415,Aadhya Kade,43,T,0
829,415,Dominic Gade,47,F,0
830,416,Upasna Kuruvilla,13,T,0
831,416,Eta Vyas,52,T,0
832,416,Zinal Mallick,78,M,0
833,417,Nidhi Behl,34,M,0
834,418,Mugdha Saini,70,T,0
835,418,Chandani Bumb,79,T,0
836,419,Darika Keer,76,F,0
837,419,Vyanjana Randhawa,19,T,0
838,420,Mason Zachariah,19,M,0
839,420,Waida Chanda,43,T,0
840,421,Dayita Narayanan,49,F,0
841,421,Balvan Butala,48,F,0
842,421,Aadi Handa,24,T,0
843,422,Udarsh Mander,52,F,0
844,422,Maya Nigam,10,T,0
845,422,Urvashi Sethi,31,T,0
846,423,Daniel Dalal,40,F,0
847,423,Hritik Sen,7,F,0
848,424,Vasatika Saran,11,M,0
849,424,Jason Mittal,53,F,0
850,425,Rachit Tank,55,M,0
851,425,Mitali Naik,28,M,0
852,425,Kiaan Narain,34,T,0
853,426,Manbir Basak,51,F,0
854,426,Wriddhish Varghese,27,T,0
855,426,Arunima Jain,19,F,0
856,427,Yashasvi Mahal,56,F,0
857,427,Ronith Saran,21,F,0
858,428,Vihaan Murty,11,M,0
859,428,Shivani Lanka,38,F,0
860,429,Faqid Mahal,39,T,0
861,430,Lopa Narasimhan,19,F,0
862,430,Sai Atwal,28,F,0
863,430,Fariq Narasimhan,76,F,0
864,431,Neel Sandhu,68,M,0
865,431,Nihal Pathak,53,F,0
866,431,Bhavya More,65,M,0
867,432,Xiti Warrior,41,M,0
868,433,Nicholas Dhingra,58,T,0
869,433,Naveen Vig,6,M,0
870,434,Hemang Vala,66,F,0
871,434,Simon Ganesh,15,F,0
872,434,Veda Bhavsar,36,T,0
873,435,Benjamin Bansal,23,F,0
874,435,Raghav Aggarwal,69,F,0
875,436,Gopal Verma,32,T,0
876,436,Laban Solanki,80,M,0
877,437,Laksh Kuruvilla,77,T,0
878,437,Michael Mand,52,M,0
879,437,Nisha Borde,63,M,0
880,438,Atharv Mane,11,F,0
881,438,Qasim Chander,24,M,0
882,438,Harish Patil,43,F,0
883,439,Harish Raval,50,F,0
884,439,Devika Salvi,20,F,0
885,440,Nathan Kota,62,F,0
886,440,Gaurika Ganguly,14,F,0
887,440,Hemang Badal,29,T,0
888,441,Raghav Tailor,76,T,0
889,442,Hemangini Deshpande,66,M,0
890,443,Jagdish Kothari,54,F,0
891,443,Banjeet Kashyap,38,T,0
892,444,Isaiah Agate,80,M,0
893,445,Sanya Dhawan,18,F,0
894,445,Jatin Pillay,41,T,0
895,446,Chandran Krishnan,32,M,0
896,446,Rachita Sheth,30,F,0
897,447,Bhanumati Mammen,71,T,0
898,448,Varsha Kannan,74,M,0
899,449,Amrita Prabhakar,73,T,0
900,449,Hardik Magar,55,M,0
901,450,Zayyan Konda,54,M,0
902,451,Oni Om,40,M,0
903,452,Neelima Parikh,54,F,0
904,453,Gayathri Parikh,38,F,0
905,453,Wridesh Walia,79,T,0
906,454,Harshil Sastry,46,M,0
907,455,Warjas Dani,30,M,0
908,455,Zashil Yadav,9,F,0
909,455,Chaitanya Soni,72,M,0
910,456,Harish Chakrabarti,34,T,0
911,457,Orinder Dugar,63,M,0
912,457,Chakradev Gola,18,F,0
913,457,Shaurya Hora,32,T,0
914,458,Mitesh Bhatnagar,9,F,0
915,458,Urvi Radhakrishnan,5,F,0
916,459,Ikbal Saran,35,F,0
917,460,Sai Mallick,58,M,0
918,461,Varenya Rana,64,T,0
919,461,Chatresh Vasa,36,T,0
920,462,Laban Gokhale,80,M,0
921,462,Prisha Swaminathan,57,F,0
922,463,Bachittar Apte,43,T,0
923,463,Arjun Balasubramanian,71,F,0
924,464,Dakshesh Bal,49,T,0
925,464,Ira Munshi,12,T,0
926,465,Yachana Basak,34,T,0
927,465,Ladli Singh,63,T,0
928,466,Krishna Pai,18,M,0
929,467,Ekanta Pingle,59,F,0
930,468,Triveni Pant,19,T,0
931,468,Qasim Dass,43,T,0
932,468,Darsh Loyal,73,F,0
933,469,Urvi Tara,8,T,0
934,469,Zaitra Hari,19,F,0
935,469,Raghav Wadhwa,55,M,0
936,470,Mugdha Merchant,47,T,0
937,470,Damyanti Reddy,8,M,0
938,471,Turvi Baria,47,F,0
939,471,Bishakha Ramakrishnan,25,T,0
940,471,Isha Prakash,36,T,0
941,472,Arin Chad,47,M,0
942,473,Anya Narula,47,T,0
943,473,Udyati Bhatia,42,T,0
944,474,Divya Das,18,F,0
945,475,Rushil Khosla,78,T,0
946,475,Rudra Tailor,66,T,0
947,475,Krish Ravel,21,F,0
948,476,Yashasvi Taneja,36,M,0
949,476,Lopa Chandran,77,M,0
950,476,Xiti Ray,5,F,0
951,477,Joshua Viswanathan,38,M,0
952,477,Yash Purohit,48,T,0
953,477,Urmi Tank,70,M,0
954,478,Ekavir Dasgupta,17,T,0
955,478,Ikbal Zacharia,64,F,0
956,479,Wriddhish Seth,47,M,0
957,479,Gautami Nazareth,41,T,0
958,480,Megha Sangha,55,M,0
959,480,Chakradhar Venkataraman,25,M,0
960,481,Jalsa Ramakrishnan,42,F,0
961,481,Gaurang Bala,58,T,0
962,482,Qushi Upadhyay,36,F,0
963,482,Rajata Chopra,77,F,0
964,482,Vedhika Samra,23,F,0
965,483,Wyatt Modi,79,M,0
966,484,Jeet Bera,10,M,0
967,484,Kamala Seth,76,M,0
968,485,Aadhya Gandhi,75,M,0
969,485,Osha Prashad,42,F,0
970,485,Tanmayi Chakraborty,58,T,0
971,486,Hritik Goyal,39,F,0
972,486,Chaitaly Dhaliwal,45,F,0
973,486,Netra Bhakta,64,F,0
974,487,Omisha Balasubramanian,5,F,0
975,488,Zinal Devi,56,M,0
976,489,Radha Om,12,F,0
977,489,Manan Ravi,41,M,0
978,489,Manan Saraf,41,M,0
979,490,Pooja Chaudhari,11,M,0
980,490,Ranveer Wadhwa,49,T,0
981,491,Ayushman Gala,49,M,0
982,492,Gaurika Bal,53,M,0
983,492,Dominic Prashad,72,F,0
984,492,Arya Buch,48,F,0
985,493,Rohan Savant,8,T,0
986,493,Maanas Bedi,78,T,0
987,494,Kalpit Devan,31,M,0
988,494,Anirudh Chanda,63,T,0
989,494,Urvi Rajagopalan,30,T,0
990,495,Gaurav Deo,44,F,0
991,495,Ishita Garg,5,F,0
992,496,Harsh Brar,74,T,0
993,496,Aadi Raghavan,64,F,0
994,496,Theodore Sami,47,F,0
995,497,Chaman Mohanty,24,F,0
996,498,Bhavani Bera,21,F,0
997,499,Rachit Borde,67,T,0
998,499,Neel Chanda,11,F,0
999,499,Qabil Chaudry,58,M,0
1000,500,Ishwar Varma,73,T,0
1001,501,Neha Dani,66,T,0
1002,501,Vanya Bhat,54,M,0
1003,501,Watika Keer,59,T,0
1004,502,Falak Dutta,27,M,0
1005,502,Maya Pau,21,F,0
1006,503,Amrita Keer,33,T,0
1007,503,Bhavya Babu,62,F,0
1008,503,Jonathan Barad,9,F,0
1009,504,Kalpit Misra,60,F,0
1010,504,Yauvani Bhatti,34,M,0
1011,504,Bhanumati Palan,28,T,0
1012,505,Sara Ramakrishnan,67,F,0
1013,506,Lajita Brahmbhatt,74,T,0
1014,507,Yashasvi Tank,79,T,0
1015,507,Kai Nagarajan,42,F,0
1016,508,Tanmayi Barad,13,T,0
1017,509,Maya Sharma,41,F,0
1018,509,Rohan Dey,6,T,0
1019,509,Chaitaly Grewal,27,T,0
1020,510,Nitesh Lad,43,F,0
1021,510,Falak Grover,6,M,0
1022,511,Netra Kant,8,M,0
1023,512,Mahika Pingle,25,M,0
1024,512,Atharv Suri,19,T,0
1025,513,Advika Kapur,32,T,0
1026,513,Rishi Mohan,75,T,0
1027,513,Yauvani Borde,16,T,0
1028,514,Warinder Luthra,71,F,0
1029,514,Gabriel Patla,55,F,0
1030,515,Hritik Narain,61,M,0
1031,515,Samaksh Chhabra,29,T,0
1032,515,Oscar Pau,53,M,0
1033,516,Edhitha Bath,68,M,0
1034,516,Amaira Doctor,40,T,0
1035,516,Bhanumati Chahal,11,T,0
1036,517,Yoshita Vyas,19,T,0
1037,518,Lakshit Tailor,55,M,0
1038,519,Gaurangi Bal,14,M,0
1039,519,Abeer Baral,71,T,0
1040,520,Eshana Nadig,42,T,0
1041,521,Bhavani Venkatesh,34,T,0
1042,521,Libni Swaminathan,52,T,0
1043,521,Xalak Kapadia,12,T,0
1044,522,Ekaraj Vora,78,F,0
1045,522,Oscar Cherian,20,F,0
1046,522,Ranveer Bhatnagar,28,T,0
1047,523,Adweta Suri,44,F,0
1048,523,Samar Sheth,79,T,0
1049,524,Ekani Lad,14,T,0
1050,524,Amaira Sule,35,M,0
1051,525,Chatresh Gopal,58,F,0
1052,526,Tanish Sabharwal,69,M,0
1053,526,Harrison Sane,12,T,0
1054,526,Faqid Mitter,63,F,0
1055,527,Vrinda Sheth,66,T,0
1056,527,Theodore Edwin,79,M,0
1057,528,Ekaraj Edwin,12,T,0
1058,528,Garima Koshy,70,T,0
1059,528,Widisha Chowdhury,58,T,0
1060,529,Baljiwan Basu,59,F,0
1061,530,Anay Mall,6,T,0
1062,531,Ekalinga Palan,57,T,0
1063,531,Shivansh Chander,31,M,0
1064,532,Yasti Hans,31,F,0
1065,533,Xalak Chander,33,F,0
1066,533,Maanav Rao,17,T,0
1067,534,Gaurav D’Alia,62,M,0
1068,534,Lavanya Rau,59,T,0
1069,534,Kai Golla,72,F,0
1070,535,Balhaar Memon,6,F,0
1071,535,Raagini Rai,60,F,0
1072,536,Logan Nazareth,37,T,0
1073,537,Aarav Kala,28,M,0
1074,538,Rayaan Samra,43,F,0
1075,538,Eta Zacharia,76,T,0
1076,539,Lohit Subramaniam,78,F,0
1077,539,Pahal Dasgupta,37,F,0
1078,540,Frederick Sankar,32,T,0
1079,540,Anthony Sachar,10,F,0
1080,540,Kalpit Date,25,T,0
1081,541,Anay Patil,71,T,0
1082,542,Kamala Savant,19,F,0
1083,543,Varsha Cherian,45,F,0
1084,543,Zayan Shenoy,5,M,0
1085,543,Aarnav Choudhry,26,T,0
1086,544,Gautam Suresh,17,T,0
1087,544,Pallavi Varty,80,M,0
1088,544,Agastya Varughese,78,F,0
1089,545,Yatin Bhagat,22,M,0
1090,546,Ishaan Hegde,19,M,0
1091,547,Gauri Issac,69,T,0
1092,547,Neha Dugar,18,M,0
1093,547,Aachal Sarkar,79,T,0
1094,548,Harish Mukhopadhyay,40,T,0
1095,548,Aryan Bir,50,M,0
1096,549,Dominic Nadig,73,F,0
1097,549,Brijesh Kumer,63,F,0
1098,549,Chameli Taneja,54,T,0
1099,550,Jai Sachdeva,62,F,0
1100,550,Brinda Chaudry,15,M,0
1101,550,Lavanya Chaudhary,54,F,0
1102,551,Owen Naidu,23,F,0
1103,552,Raagini Dewan,30,M,0
1104,552,Tanish Sibal,29,T,0
1105,553,Christopher Dutt,14,F,0
1106,553,Aashi Chandran,8,T,0
1107,553,Wahab Pingle,67,T,0
1108,554,Mohini Lad,49,F,0
1109,554,Lakshit Dyal,71,T,0
1110,555,Ekaja Solanki,36,F,0
1111,556,Noah Sampath,32,T,0
1112,556,Ubika Ramanathan,54,T,0
1113,556,Chandresh Loke,51,T,0
1114,557,Chaitanya Talwar,39,M,0
1115,557,Peter Sura,32,M,0
1116,558,Alka Sanghvi,37,M,0
1117,558,Amaira Sethi,63,F,0
1118,559,Nathaniel Parekh,63,M,0
1119,560,Yachana Kari,59,F,0
1120,561,Anthony Bhatnagar,76,M,0
1121,561,Charita Borah,19,T,0
1122,561,Isaiah Kothari,44,F,0
1123,562,Caleb Kumar,36,F,0
1124,563,Warhi Dhillon,74,F,0
1125,563,Jeet Chatterjee,27,F,0
1126,563,Eesha Balay,67,M,0
1127,564,Zaitra Date,54,F,0
1128,565,Meera Puri,39,F,0
1129,566,Indrajit Dash,65,M,0
1130,566,Pranit Bhardwaj,49,T,0
1131,566,Jalsa Koshy,53,F,0
1132,567,Dipta Kothari,35,F,0
1133,567,Jeremiah Chaudhry,61,F,0
1134,568,Praneel Batta,34,T,0
1135,568,Krisha Prashad,32,M,0
1136,569,Pallavi Patla,23,F,0
1137,570,Kala Kuruvilla,78,F,0
1138,571,Chatura Chopra,30,M,0
1139,571,Gaurika Palan,7,F,0
1140,571,Chatresh Andra,16,F,0
1141,572,Nandini Desai,28,M,0
1142,573,Abeer Yadav,59,F,0
1143,574,Rohan Buch,21,F,0
1144,574,Ishita Sawhney,28,T,0
1145,575,Pavani Borra,76,T,0
1146,575,Indrajit Gala,78,F,0
1147,575,Samar Wadhwa,80,M,0
1148,576,Libni Walia,30,M,0
1149,576,Triya Palla,7,T,0
1150,577,Zehaan Pathak,73,M,0
1151,578,Bhavika Sibal,67,T,0
1152,578,Madhav Hegde,62,M,0
1153,579,Raksha Rao,64,T,0
1154,579,Xavier Memon,58,T,0
1155,579,Vrishti Gara,72,T,0
1156,580,Irya Arora,8,T,0
1157,580,Ekalinga Ram,78,M,0
1158,580,Benjamin Kumer,37,F,0
1159,581,Meghana Sastry,32,T,0
1160,582,Janaki Bhatti,8,M,0
1161,582,Teerth Seshadri,62,F,0
1162,583,Vasana Deol,28,M,0
1163,583,Henry Mahal,59,T,0
1164,584,Amrita Deo,34,M,0
1165,584,Upkaar Sengupta,55,T,0
1166,584,Warinder Khanna,54,M,0
1167,585,Simon Ganesh,11,M,0
1168,585,Jairaj Basu,29,T,0
1169,586,Triya Saraf,36,T,0
1170,586,Ishwar Bath,39,M,0
1171,587,Chakrika Gulati,35,F,0
1172,587,Leela Chander,46,T,0
1173,588,Yashvi Batta,56,F,0
1174,588,Anya Sama,23,M,0
1175,589,Qabil Aggarwal,54,T,0
1176,590,Anmol Batra,69,F,0
1177,590,Rachita Ramakrishnan,76,T,0
1178,591,Chandani Chadha,27,M,0
1179,591,Umang Manda,12,F,0
1180,592,Jhalak Hayer,45,T,0
1181,593,Rachita Venkatesh,51,M,0
1182,594,Janani Setty,44,M,0
1183,595,Farhan Ahluwalia,49,F,0
1184,595,Liam Bora,10,M,0
1185,596,Lakshit Sura,59,T,0
1186,597,George Rau,52,F,0
1187,597,Rajata Lata,72,F,0
1188,597,Nicholas Dhaliwal,79,T,0
1189,598,Kashish Sunder,17,M,0
1190,598,Eiravati Saran,33,M,0
1191,599,Nimrat Maharaj,39,F,0
1192,599,Tripti Garg,12,M,0
1193,599,Laban Mallick,28,F,0
1194,600,Zinal Varughese,49,T,0
1195,600,Naveen Lala,51,T,0
1196,600,Wridesh Chana,15,F,0
1197,601,Daniel Chand,68,F,0
1198,601,Kamya Agarwal,52,M,0
1199,601,Ubika Chopra,78,F,0
1200,602,Qushi Murthy,64,M,0
1201,602,Aayush Sule,11,M,0
1202,602,Gabriel Thaman,22,F,0
1203,603,Odika Chakrabarti,26,M,0
1204,603,Urvi Jain,9,F,0
1205,603,Fitan Kala,20,M,0
1206,604,Tanay Parsa,35,F,0
1207,604,Aahana Viswanathan,47,T,0
1208,604,Geetika Doshi,75,F,0
1209,605,Zayan Mistry,14,M,0
1210,605,Chavvi Goel,76,F,0
1211,605,Vedant Raja,76,M,0
1212,606,Sanaya Sawhney,80,T,0
1213,606,Chandresh Ramaswamy,80,M,0
1214,607,Ekta Chhabra,43,M,0
1215,607,Wakeeta More,14,M,0
1216,608,Chakrika Saxena,73,F,0
1217,608,Chatura Goel,63,M,0
1218,609,Raksha Murthy,19,M,0
1219,609,Daniel Anne,24,T,0
1220,609,Omisha Bedi,80,M,0
1221,610,Caleb Tailor,37,F,0
1222,610,Saanvi Halder,26,M,0
1223,610,Ubika Bawa,36,T,0
1224,611,Jagat Aggarwal,29,F,0
1225,611,Ijaya Date,22,M,0
1226,612,Jagrati Pal,13,F,0
1227,612,Kashvi Oak,60,T,0
1228,612,Chakradev Pathak,45,T,0
1229,613,Anirudh Rao,41,M,0
1230,614,Chaitanya Khurana,69,T,0
1231,614,Xiti Loke,71,F,0
1232,614,Tejas Hari,56,F,0
1233,615,Abhiram Kamdar,32,M,0
1234,616,Hitesh Sharaf,10,F,0
1235,616,Qarin Bhat,65,F,0
1236,617,Ekaraj Aurora,35,M,0
1237,618,Odika Uppal,34,T,0
1238,618,Xavier Atwal,75,F,0
1239,619,Gaurika Shan,52,T,0
1240,619,Shravya Naik,35,M,0
1241,619,Gagan Garg,15,T,0
1242,620,Faras Kumer,35,T,0
1243,621,Gavin Padmanabhan,42,M,0
1244,621,Upkaar Ahuja,79,F,0
1245,622,Vrinda Agrawal,67,T,0
1246,622,Girindra Saraf,64,M,0
1247,622,Isaac Thakur,30,T,0
1248,623,Girindra Raj,16,F,0
1249,624,Yashoda Srinivasan,13,T,0
1250,625,Vansha Gaba,44,T,0
1251,625,Chatura Goel,68,F,0
1252,625,Chaitaly Yadav,32,T,0
1253,626,Arya Kakar,50,F,0
1254,626,Imaran Bhatti,64,M,0
1255,626,Jagvi Hayre,15,F,0
1256,627,Harshil Kohli,48,T,0
1257,627,Rishi Barman,69,F,0
1258,628,Zehaan Randhawa,55,T,0
1259,628,Aarnav Bhandari,22,M,0
1260,628,Vihaan Sarraf,51,F,0
1261,629,Ethan Singh,45,F,0
1262,629,Kritika Baria,41,M,0
1263,629,Tejas Dar,62,T,0
1264,630,Jeevika Ravi,59,F,0
1265,630,Omisha Ramaswamy,66,M,0
1266,630,Banjeet Rajagopal,71,F,0
1267,631,Balhaar Sastry,37,T,0
1268,631,Mahika Hegde,12,M,0
1269,631,Ranbir Kar,12,F,0
1270,632,Lekha Desai,17,T,0
1271,632,Jacob Chakrabarti,20,M,0
1272,633,Manbir Khatri,53,M,0
1273,634,Umang Korpal,23,F,0
1274,634,Samaksh Banerjee,15,T,0
1275,635,Xalak Narayanan,71,M,0
1276,635,Neelima Loyal,48,M,0
1277,635,Ryan Patel,68,F,0
1278,636,Yadavi Raja,36,M,0
1279,636,Raagini Joshi,44,F,0
1280,636,Jonathan Brar,41,M,0
1281,637,Gaurangi Mohan,79,M,0
1282,638,Sanya Gopal,20,T,0
1283,639,Rohan Kota,69,M,0
1284,639,Ojasvi Dada,27,F,0
1285,640,Hemang Badami,40,T,0
1286,641,Ati Goda,31,F,0
1287,641,Yashasvi Sharma,38,M,0
1288,641,Amara Tara,34,T,0
1289,642,Ekiya Ray,76,T,0
1290,643,Reva Yadav,25,T,0
1291,644,Ubika Hayer,19,F,0
1292,644,Pavani Bala,51,F,0
1293,645,Warda Gala,70,T,0
1294,645,Rushil Dara,74,F,0
1295,646,Tanay Keer,46,M,0
1296,646,Omkaar Dora,38,F,0
1297,646,Utkarsh Gupta,23,M,0
1298,647,Upasna Ranganathan,24,F,0
1299,647,Chandran Sharaf,42,M,0
1300,648,Harish Pandya,55,T,0
1301,648,Qadim Chakraborty,27,F,0
1302,649,Karan Dhillon,23,T,0
1303,650,Qarin Gokhale,70,F,0
1304,650,Nidhi Bhandari,60,T,0
1305,650,Qadim Nazareth,73,F,0
1306,651,Abeer Sunder,67,F,0
1307,651,Veer Mody,5,T,0
1308,651,Ekiya Dixit,46,F,0
1309,652,Libni Bhatnagar,45,T,0
1310,653,Elijah Ghosh,5,F,0
1311,653,Jyoti Chadha,45,F,0
1312,654,Keya Kakar,22,T,0
1313,654,Shravya Taneja,60,F,0
1314,654,Qasim Bhasin,47,F,0
1315,655,Watika Char,40,M,0
1316,655,Gaurav Doctor,12,F,0
1317,655,Ethan Jaggi,66,M,0
1318,656,Veda Kashyap,24,T,0
1319,656,Qasim Deo,55,M,0
1320,657,Jack Chand,37,M,0
1321,657,Falguni More,64,T,0
1322,657,Azaan Vala,73,M,0
1323,658,Kritika Magar,5,M,0
1324,659,Chameli Sem,35,T,0
1325,660,Ganga Bali,49,M,0
1326,661,Imaran Parmar,67,F,0
1327,662,Jhalak Palla,64,T,0
1328,663,Pooja Mistry,10,M,0
1329,664,Damyanti Kurian,42,F,0
1330,664,Dalaja Dara,31,M,0
1331,665,Falguni Tella,59,M,0
1332,666,Sanaya Dayal,42,T,0
1333,666,Oscar Contractor,57,T,0
1334,667,Kamala Nayar,34,T,0
1335,668,Daksha Raj,21,M,0
1336,668,Manbir Kapoor,67,F,0
1337,668,Ayaan Dhaliwal,57,M,0
1338,669,Urishilla Agate,52,M,0
1339,669,Farhan Kamdar,16,T,0
1340,669,Advika Patel,44,T,0
1341,670,Nikita Dugar,71,F,0
1342,671,Sarthak Chokshi,43,T,0
1343,672,Vidhi Sarma,26,F,0
1344,672,Devansh Shroff,37,T,0
1345,672,Raghav Barad,37,M,0
1346,673,Avni Sami,79,T,0
1347,673,Hamsini Golla,29,F,0
1348,674,Samarth Anne,32,T,0
1349,674,Anthony Kanda,13,F,0
1350,674,Zehaan Rege,5,T,0
1351,675,Lucky Sridhar,79,T,0
1352,675,Divya Krish,15,F,0
1353,675,Oscar Mall,53,F,0
1354,676,Ayush Kalita,73,M,0
1355,677,Amol Chand,38,T,0
1356,678,Dalbir Sarna,54,F,0
1357,679,Abha Sachdev,34,M,0
1358,679,Qadim Lalla,26,M,0
1359,680,Manbir Nori,5,T,0
1360,680,Pranit Dugal,38,T,0
1361,681,Raghav Seth,61,M,0
1362,681,Quincy Chaudhry,22,T,0
1363,682,Hiral Sagar,39,F,0
1364,682,Ethan Sha,14,T,0
1365,682,Vedhika Manne,16,F,0
1366,683,Pranav Nadkarni,43,T,0
1367,683,Wakeeta Chaudry,15,M,0
1368,684,Thomas Sha,9,T,0
1369,684,Nihal Bail,24,M,0
1370,685,Samaksh Mann,51,T,0
1371,686,Krishna Tripathi,35,T,0
1372,687,Qabil Ranganathan,19,F,0
1373,688,Urvi Nagar,39,F,0
1374,689,Lucky Desai,39,F,0
1375,689,Jyoti Dugar,27,F,0
1376,690,Mitesh Rege,64,T,0
1377,690,Chaman Gole,26,F,0
1378,691,Banjeet Bassi,57,M,0
1379,691,Udarsh Dugar,62,F,0
1380,691,Fiyaz Goel,18,M,0
1381,692,Kashish Yohannan,28,F,0
1382,693,Adweta Yogi,22,F,0
1383,693,Lopa More,55,M,0
1384,694,Mohini Mukhopadhyay,65,F,0
1385,695,Lohit Sarin,6,T,0
1386,695,Praneel Borde,58,M,0
1387,695,Qadim Badal,50,F,0
1388,696,Niharika Mall,80,F,0
1389,696,Naveen Varkey,9,F,0
1390,697,Gayathri Hari,37,T,0
1391,697,Ranbir Char,79,T,0
1392,698,Wahab Agarwal,36,F,0
1393,698,Neel Sahni,25,T,0
1394,699,Samuel Thaker,18,T,0
1395,699,Samar Kala,13,F,0
1396,700,Mitali Sha,33,F,0
1397,701,Ranveer Dubey,37,T,0
1398,702,Ikshita Grover,15,M,0
1399,702,Dev Wadhwa,51,T,0
1400,702,Eshana Bahri,13,F,0
1401,703,Falan Datta,41,M,0
1402,703,Sai Rout,60,T,0
1403,703,Triveni Thakur,46,F,0
1404,704,Mahika Puri,50,M,0
1405,704,Mohini Walla,54,T,0
1406,704,Onkar Pandya,47,T,0
1407,705,Hemal Nanda,37,F,0
1408,705,Anjali Saran,6,M,0
1409,706,Anthony Aggarwal,39,T,0
1410,707,Bhavya Shanker,71,T,0
1411,707,Samuel Rastogi,13,F,0
1412,708,Jagat Balay,80,F,0
1413,709,Timothy Acharya,59,M,0
1414,709,Benjamin Narayan,12,F,0
1415,709,Dalaja Zachariah,25,F,0
1416,710,Akshay Dixit,16,T,0
1417,710,Kamala Arya,69,F,0
1418,710,Aadi Kala,36,F,0
1419,711,Anay Parmar,9,M,0
1420,712,Yadavi Srinivasan,79,F,0
1421,712,Jagat Wali,69,T,0
1422,712,Neel Sachdeva,57,M,0
1423,713,Champak Kashyap,43,F,0
1424,713,Chakrika Mitter,27,T,0
1425,713,Karan Bassi,14,T,0
1426,714,Krishna Dhar,62,T,0
1427,714,Jackson Naik,47,F,0
1428,714,Rajata Sridhar,62,M,0
1429,715,Ayushman Kuruvilla,64,F,0
1430,715,Damyanti Srinivasan,68,F,0
1431,715,Chavvi Mani,39,T,0
1432,716,Vincent Warrior,77,F,0
1433,717,Aarush Krish,56,T,0
1434,717,Joshua Goyal,61,T,0
1435,717,Ekansh Sodhi,29,M,0
1436,718,Ekani Nair,32,T,0
