AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
695,287,Mekhala Naidu,21,F,A1
696,287,Vasana Sule,29,T,A2
697,288,Yoshita Nazareth,25,F,A1
698,289,Atharv Date,25,M,A1
699,289,Utkarsh Shankar,41,F,A2
700,289,Jai Merchant,46,M,A3
701,290,Mitali Vaidya,20,M,A1
702,291,Victor Wali,35,F,A1
703,291,Kavya Dutt,55,F,A2
704,291,Noah Kara,43,M,A3
705,291,Panini Jain,27,F,A4
706,292,Laban Mital,26,F,A1
707,292,Falan Krishnamurthy,31,T,A2
708,292,Sathvik Bhavsar,48,M,A3
709,292,Nirja Dey,55,F,A4
710,293,Inaya Bobal,35,M,A1
711,293,Anya Dey,37,F,A2
712,294,Deepa Viswanathan,52,F,A1
713,294,Urishilla Kata,53,T,A2
714,294,Chanchal Dash,31,T,A3
715,295,Pooja Ganguly,40,T,A1
716,295,Bishakha Kar,33,T,A2
717,296,Anya Krishnamurthy,16,M,A1
718,296,Oni Krishnamurthy,41,T,A2
719,296,Fiyaz Arya,32,T,A3
720,297,Zilmil Raja,52,T,A1
721,297,Hritik Chaudhari,33,T,A2
722,298,Idika Sarraf,22,F,A1
723,299,Tanmayi Kulkarni,65,M,A1
724,300,Ekta Shanker,60,M,A1
725,301,Edhitha Mohan,47,F,A1
726,301,Gautam Ravi,34,F,A2
727,301,Widisha Grewal,28,T,A3
728,302,Ekantika Babu,42,T,A1
729,303,Nidhi Lall,19,M,A1
730,303,Harini Walia,39,M,A2
731,304,Banjeet Korpal,48,T,A1
732,304,Anusha Bal,42,M,A2
733,304,Udarsh Kanda,32,M,A3
734,304,Upkaar Sarraf,60,T,A4
735,305,Lila Lal,50,F,A1
736,306,Ekanta Koshy,65,T,A1
737,306,Gopal Tripathi,49,T,A2
738,307,Dhruv Garg,57,F,A1
739,308,Raagini Deol,32,M,A1
740,308,Tanveer Seth,62,F,A2
741,308,Daksha Narayanan,54,T,A3
742,308,Yashoda Ray,16,F,A4
743,309,Devansh Wagle,40,F,A1
744,310,Lila Reddy,55,T,A1
745,310,Urvi Devi,26,T,A2
746,310,Qadim Char,55,F,A3
747,310,Isha Goel,34,F,A4
748,311,Finn Nori,27,F,A1
749,311,Girindra Viswanathan,52,F,A2
750,311,Anmol Bhat,16,M,A3
751,311,Kashvi Chandran,33,M,A4
752,312,Ekaraj Gera,54,M,A1
753,312,Wishi Gopal,24,M,A2
754,313,Sai Balasubramanian,18,F,A1
755,313,Jai Muni,22,T,A2
756,314,Sara Dada,30,M,A1
757,314,Hamsini Koshy,34,F,A2
758,315,Ishita Bhargava,42,T,A1
759,315,Hardik Venkatesh,43,F,A2
760,315,Ekani Vyas,19,F,A3
761,315,Sai Mandal,27,T,A4
762,316,Radhika Purohit,25,M,A1
763,316,Vritti Bajwa,59,F,A2
764,317,Oscar Murthy,32,F,A1
765,317,Ayaan Batta,38,T,A2
766,318,Tanish Chaudhary,41,F,A1
767,318,Quincy Kant,27,F,A2
768,318,Elijah Jani,44,M,A3
769,318,Samuel Aurora,39,M,A4
770,319,Ganga Goel,36,M,A1
771,319,Vedant Prabhu,42,T,A2
772,320,Dayita Jayaraman,35,F,A1
773,321,Ranveer Sura,65,M,A1
774,321,Advaith Rana,28,F,A2
775,322,Nathan Suresh,62,T,A1
776,323,Bhavani Lal,43,T,A1
777,323,Jagdish Rana,24,M,A2
778,323,Gabriel Tank,51,F,A3
779,324,Ekansh Khurana,19,F,A1
780,325,Shivansh Nadkarni,22,F,A1
781,326,Turvi Iyer,43,T,A1
782,326,Mahika Rai,43,M,A2
783,326,Bishakha Tiwari,21,T,A3
784,326,Umang Gour,52,F,A4
785,327,Eesha Bhandari,34,M,A1
786,327,Dhruv Rout,40,F,A2
787,328,Aarush Bhardwaj,32,F,A1
788,328,Jagdish Kapur,20,T,A2
789,329,Varenya Dua,23,T,A1
790,330,Maanas Basak,60,T,A1
791,330,Nirja Karan,44,F,A2
792,330,Jeremiah Pandit,22,T,A3
793,330,Nidra Sama,61,F,A4
794,331,Kiaan Wagle,53,M,A1
795,332,Nilima Prasad,42,M,A1
796,332,Tanay Ramaswamy,17,T,A2
797,333,Naksh Rajagopalan,61,T,A1
798,333,Pranit Savant,42,T,A2
799,334,Kalpit Sur,60,T,A1
800,335,Chatresh Narula,40,T,A1
801,335,Dhriti Parikh,61,M,A2
802,336,Parth Mann,55,T,A1
803,337,Manan Saxena,65,F,A1
804,337,Balveer Deshmukh,16,F,A2
805,337,Urvashi Raghavan,61,M,A3
806,338,Harinakshi Chada,64,T,A1
807,339,Warda Babu,43,F,A1
808,339,Omkaar Patla,43,F,A2
809,340,William Mohan,40,F,A1
810,340,Saumya Sant,17,T,A2
811,340,Banjeet Mahajan,28,T,A3
812,340,Faris Natarajan,39,T,A4
813,341,Upma Rai,18,M,A1
814,341,Balendra Madan,57,F,A2
815,341,Gautami Peri,65,M,A3
816,341,Niharika Oommen,16,T,A4
817,342,Eiravati Upadhyay,25,M,A1
818,342,Arin Dave,26,M,A2
819,342,Xavier Borde,28,F,A3
820,343,Ganga Cherian,42,T,A1
821,343,Daksh Dewan,65,F,A2
822,343,Finn Grewal,32,M,A3
823,344,Warhi Grewal,41,F,A1
824,344,Bhavna Bhat,49,F,A2
825,344,Qasim Tripathi,31,M,A3
826,344,Fariq Goda,17,T,A4
827,345,Nitara Toor,28,F,A1
828,345,Tejas Sandhu,27,T,A2
829,345,Hemani Khosla,64,M,A3
830,345,Zayan Manda,52,M,A4
831,346,Janaki Bhatti,20,M,A1
832,346,Eiravati Seshadri,45,T,A2
833,347,Ranveer Kari,27,T,A1
834,347,Brijesh Pandit,38,M,A2
835,347,Udyati Shenoy,60,M,A3
836,347,Neha Sheth,49,F,A4
837,348,Liam Nadig,45,M,A1
838,348,Manthan Ratta,31,F,A2
839,348,Akshay Saraf,32,F,A3
840,348,Matthew Gour,22,M,A4
841,349,Widisha Ramanathan,31,M,A1
842,349,Chavvi Mall,31,T,A2
843,349,Ranveer Sur,54,F,A3
844,349,Rachita Saran,20,F,A4
845,350,Vansha Mann,19,M,A1
846,350,Wahab Venkataraman,39,T,A2
847,351,Harita Prakash,49,T,A1
848,352,Vamakshi Mand,29,M,A1
849,352,Garima Hayer,48,M,A2
850,352,Ekanta Karnik,43,M,A3
851,352,Zaid Suresh,59,T,A4
852,353,Turvi Lata,33,F,A1
853,353,Shivani Ramachandran,19,M,A2
854,353,Anya Dhar,27,M,A3
855,354,Anjali Nagarajan,50,T,A1
856,355,Advay Misra,39,M,A1
857,355,Samarth Dhawan,27,M,A2
858,356,Hritik Mahal,57,F,A1
859,356,Anya Hora,43,F,A2
860,356,Bhavani Gaba,27,M,A3
861,357,Ekiya Randhawa,54,F,A1
862,357,Eta Banerjee,25,T,A2
863,357,Ekiya Baral,41,F,A3
864,357,Kevin Taneja,37,F,A4
865,358,Ishanvi Nigam,28,T,A1
866,359,Omaja Randhawa,39,M,A1
867,360,Varenya Basak,47,T,A1
868,360,Theodore Kaul,54,T,A2
869,361,Waida Bajwa,21,T,A1
870,362,Mekhala Kala,36,M,A1
871,363,Gaurika Hayre,26,T,A1
872,364,Benjamin Ram,43,F,A1
873,365,Zayyan Kalla,54,F,A1
874,365,Dayita Arora,63,F,A2
875,366,Vyanjana Srinivasan,56,T,A1
876,367,Chavvi Saxena,16,F,A1
877,367,Nathaniel Chatterjee,54,F,A2
878,368,Ati Sahni,28,F,A1
879,368,Chameli Banerjee,44,M,A2
880,368,Chasmum Dhar,46,T,A3
881,368,Tanmayi Jayaraman,24,M,A4
882,369,Dev Dua,25,T,A1
883,369,Dhruv Rao,58,M,A2
884,369,Ayushman Barad,26,T,A3
885,370,Varenya Jain,21,T,A1
886,370,Arjun Magar,56,T,A2
887,370,Wahab Sem,19,T,A3
888,371,Kashvi Prabhu,30,T,A1
889,371,Ekani Palan,40,M,A2
890,372,Jagvi Sankaran,29,F,A1
891,372,Zehaan Devan,39,M,A2
892,372,Jagrati Shukla,63,T,A3
893,373,Isaac Thaker,34,F,A1
894,373,Zinal Chawla,29,F,A2
895,373,Aachal Gala,54,M,A3
896,373,Gaurika Suresh,46,F,A4
897,374,Aadi Thaman,32,T,A1
898,375,Azaan Merchant,58,F,A1
899,375,Sarthak Grewal,32,T,A2
900,375,Ekalinga Kulkarni,62,T,A3
901,375,Jagat Sami,27,M,A4
902,376,Sathvik Modi,37,F,A1
903,376,Vanya Barman,23,F,A2
904,377,Avi Rai,30,M,A1
905,377,Vinaya Chadha,62,M,A2
906,377,Zayyan Chanda,17,M,A3
907,378,Upasna Banerjee,35,T,A1
908,378,Dayita Seth,34,M,A2
909,378,Nirja Chandran,56,T,A3
910,379,Ubika Maharaj,31,F,A1
911,379,Chanakya Kulkarni,44,T,A2
912,379,Zansi Swaminathan,36,T,A3
913,379,Siya Memon,18,T,A4
914,380,Vedika Krish,32,M,A1
915,381,Veer Saxena,63,F,A1
916,381,Harrison Gala,62,F,A2
917,382,Ansh Vohra,20,M,A1
918,383,Gagan Lall,46,F,A1
919,383,Vaishnavi Rattan,43,M,A2
920,383,Laksh Dara,48,T,A3
921,384,Qasim Sachdev,16,T,A1
922,384,Balveer Kata,27,T,A2
923,385,Isaiah Vohra,32,F,A1
924,386,Vanya Srinivas,29,M,A1
925,387,Vanya Varghese,52,T,A1
926,388,Ayaan Hans,40,M,A1
927,388,Mahika Sengupta,32,M,A2
928,388,Joshua Srinivas,61,T,A3
929,389,Azaan Sahni,30,M,A1
930,389,Frado Dhingra,28,M,A2
931,389,Kala Mall,35,F,A3
932,390,Darika Singhal,37,M,A1
933,390,Libni Devan,19,F,A2
934,390,Geetika Chand,35,T,A3
935,391,Bhavya Varghese,38,T,A1
936,391,Dhriti Naik,41,M,A2
937,391,Rayaan Pall,57,F,A3
938,391,Rehaan Nayak,55,T,A4
939,392,Jacob Manne,23,M,A1
940,392,Samesh Nazareth,55,F,A2
941,392,Watika Prasad,21,F,A3
942,392,Manya Sule,37,M,A4
943,393,Maya Aggarwal,32,M,A1
944,394,Rushil Lata,42,T,A1
945,395,Dhriti Dar,49,T,A1
946,395,Pratyush Das,64,F,A2
947,395,Chatura Barman,62,M,A3
948,396,Aradhana Mane,48,T,A1
949,396,Wridesh Kashyap,41,T,A2
950,396,Amara Pandya,49,T,A3
951,397,Gavin Madan,47,F,A1
952,397,Jeet Chandran,56,F,A2
953,397,Niharika Kant,48,M,A3
954,397,Tripti Gandhi,55,F,A4
955,398,Finn Rege,55,T,A1
956,399,Xalak Tripathi,21,T,A1
957,400,Nidhi Mahal,51,M,A1
958,400,Bina Kashyap,20,F,A2
959,400,Upasna Bajwa,30,F,A3
960,401,Lakshmi Bahri,63,M,A1
961,401,Rajata Sehgal,41,T,A2
962,401,Gaurav Sarkar,35,T,A3
963,402,Nakul Ganguly,42,F,A1
964,402,Zansi Wali,29,T,A2
965,403,Zashil Buch,59,M,A1
966,403,Sneha Dixit,43,F,A2
967,404,Patrick Mani,50,F,A1
968,404,Pallavi Ganesh,58,F,A2
969,404,Anay Hayre,22,F,A3
970,404,Ekalinga Chaudhuri,42,T,A4
971,405,Yatan Anand,60,T,A1
972,405,Onveer Magar,46,M,A2
973,405,Xiti Thaman,27,F,A3
974,406,Suhani Gill,48,M,A1
975,406,Yuvraj Edwin,57,F,A2
976,406,Ekalinga Purohit,41,M,A3
977,407,Unnati Venkatesh,52,F,A1
978,407,Nidhi Krishnamurthy,18,T,A2
979,407,Ojas Thakur,61,M,A3
980,408,Arjun Murty,41,T,A1
981,409,Logan Mittal,24,M,A1
982,409,Yash Dhar,50,T,A2
983,409,Utkarsh Sarna,29,F,A3
984,409,Vidhi Rastogi,65,M,A4
985,410,Harrison Merchant,28,T,A1
986,411,Indira Narula,21,M,A1
987,412,Yashodhara Kamdar,40,F,A1
988,412,Arjun Sen,60,M,A2
989,412,Gaurika Sharma,27,F,A3
990,413,Yoshita Bansal,47,M,A1
991,413,Mitesh Purohit,32,F,A2
992,413,Ria Loke,58,M,A3
993,414,Chavvi Arora,65,F,A1
994,414,Robert Sahota,40,M,A2
995,415,Alka Subramanian,55,F,A1
996,415,Theodore Sidhu,45,F,A2
997,415,Wakeeta Comar,22,T,A3
998,416,Upkaar Bains,41,T,A1
999,416,Vasudha Magar,25,T,A2
1000,417,Aarini Chhabra,50,M,A1
1001,417,Udant Kanda,64,T,A2
1002,417,Ucchal Dua,35,M,A3
1003,418,Nicholas Srivastava,52,T,A1
1004,418,Dipta Bhandari,16,M,A2
1005,418,Nidra Sankaran,37,T,A3
1006,418,Oeshi Solanki,45,M,A4
1007,419,Nidra Sani,64,F,A1
1008,419,Bhavini Kohli,45,F,A2
1009,419,Gayathri Dutta,58,F,A3
1010,419,Krisha Butala,19,M,A4
1011,420,Charan Agate,50,M,A1
1012,420,Peter Bali,53,F,A2
1013,420,Bishakha Peri,60,F,A3
1014,421,Mahika Swaminathan,25,M,A1
1015,421,Amara Manne,40,T,A2
1016,421,Bhavani Devi,52,M,A3
1017,421,Turvi Lad,34,T,A4
1018,422,Yashodhara Mohan,25,F,A1
1019,422,Nandini Sahota,30,F,A2
1020,422,Dayamai Narain,45,T,A3
1021,422,Wridesh Shenoy,27,T,A4
1022,423,Manthan Borah,40,T,A1
1023,424,Urvashi Bandi,49,T,A1
1024,424,Naksh Raman,37,F,A2
1025,424,Hemani Bhatti,50,F,A3
1026,425,Divya Gour,26,M,A1
1027,425,Nitesh Krishna,31,M,A2
1028,426,Omisha Barad,35,F,A1
1029,426,Jalsa Oza,23,F,A2
1030,426,Geetika Agate,16,M,A3
1031,426,Vasudha Thaker,28,M,A4
1032,427,Suhani Mannan,57,T,A1
1033,427,Chaitanya Mane,17,M,A2
1034,427,Andrew Reddy,38,M,A3
1035,428,Balvan Karnik,54,M,A1
1036,428,Megha Lanka,30,M,A2
1037,428,Veer Baria,41,F,A3
1038,428,Shivani Khare,20,F,A4
1039,429,Amol Thaker,64,F,A1
1040,429,Charan Taneja,53,F,A2
1041,430,Varsha Bail,53,F,A1
1042,430,Kai Kuruvilla,26,F,A2
1043,431,Faraj Dugal,41,T,A1
1044,431,Aarush Khatri,35,M,A2
1045,431,Anamika Gola,49,T,A3
1046,432,Yasti Das,40,T,A1
1047,432,Arunima Chacko,65,T,A2
1048,432,George Pandit,24,M,A3
1049,432,Lipika Gulati,39,F,A4
1050,433,Varenya Panchal,49,F,A1
1051,434,Warda Shankar,26,M,A1
1052,435,Anay Pradhan,63,T,A1
1053,435,Ojasvi Amble,36,F,A2
1054,436,Harini Dar,27,T,A1
1055,436,Edhitha Korpal,46,T,A2
1056,436,Pavani Memon,60,M,A3
1057,437,Falan Tara,31,M,A1
1058,438,Girish Lalla,35,M,A1
1059,438,Eesha Dasgupta,21,T,A2
1060,438,Simon Brar,55,M,A3
1061,438,Chandran Malhotra,39,F,A4
1062,439,Gauri Luthra,30,M,A1
1063,439,Laksh Biswas,48,T,A2
1064,439,Aayush Chhabra,57,M,A3
1065,439,Brijesh Singh,33,F,A4
1066,440,Tejas Date,60,F,A1
1067,440,Yashodhara Khare,17,T,A2
1068,441,Daniel Sani,42,T,A1
1069,442,Nisha Mani,26,M,A1
1070,442,Zaid Dash,62,T,A2
1071,442,Aadhya Tank,51,M,A3
1072,442,Ishwar Ravi,59,T,A4
1073,443,Chakradhar Bora,43,F,A1
1074,444,Indrajit Atwal,62,M,A1
1075,445,Nirja Radhakrishnan,59,M,A1
1076,445,Sachi Jaggi,16,M,A2
1077,445,Samuel Ramachandran,25,F,A3
1078,445,Raghav Kibe,58,M,A4
1079,446,Darsh Bhasin,49,M,A1
1080,446,Bimala Jani,65,T,A2
1081,447,Pooja Atwal,26,M,A1
1082,447,Dhruv Sha,37,M,A2
1083,447,Chavvi Kapur,44,F,A3
1084,447,Sai Majumdar,56,F,A4
1085,448,Kiaan Badal,29,T,A1
1086,448,Vedika Rajagopalan,24,F,A2
1087,449,Netra Bahri,31,F,A1
1088,450,Watika Wadhwa,32,F,A1
1089,451,Vasana Hari,64,M,A1
1090,451,Ikbal Mohan,49,M,A2
1091,452,Lajita Sodhi,34,T,A1
1092,453,Waida Kari,16,T,A1
1093,453,Amol Bose,30,M,A2
1094,453,Laksh Kashyap,54,M,A3
1095,453,Caleb Jayaraman,61,M,A4
1096,454,Timothy Kala,18,F,A1
1097,454,Kamala Chatterjee,34,M,A2
1098,454,Aahana Apte,19,F,A3
1099,454,Jai Mand,44,F,A4
1100,455,Oliver Ahuja,20,F,A1
1101,456,Arunima Acharya,58,T,A1
1102,456,Ikshita Parikh,62,F,A2
1103,456,Nitesh Bala,60,F,A3
1104,457,Chakrika Sharma,64,F,A1
1105,457,Shivani Kara,60,M,A2
1106,457,Azad Dalal,33,T,A3
1107,458,Onveer Prasad,51,T,A1
1108,458,Parth Salvi,22,F,A2
1109,458,Frado Dugar,30,F,A3
1110,459,Ojas Lata,46,T,A1
1111,459,Sneha Dugar,22,T,A2
1112,460,Abha Kala,28,T,A1
1113,460,Rohan Ravi,32,F,A2
1114,460,Keya Wason,65,T,A3
1115,460,Gavin D’Alia,55,T,A4
1116,461,Vincent Date,39,F,A1
1117,461,Chandresh Trivedi,62,F,A2
1118,461,Wyatt Yohannan,20,T,A3
1119,461,Harinakshi Vohra,24,M,A4
1120,462,Logan Kannan,33,M,A1
1121,462,Zarna Divan,31,M,A2
1122,462,Ekbal Sami,30,T,A3
1123,462,Ekanta Sharma,58,M,A4
1124,463,Ekantika Gala,63,T,A1
1125,463,Fitan Gupta,43,T,A2
1126,464,Ishwar Thaman,60,M,A1
1127,464,Brinda Lal,65,F,A2
1128,464,Frederick Divan,49,F,A3
1129,464,Bhavna Swaminathan,55,M,A4
1130,465,Yashica Saran,54,F,A1
1131,465,Atharv Basu,47,T,A2
1132,466,Gaurang Pathak,51,F,A1
1133,466,Mason Ravel,62,M,A2
1134,466,Jason Keer,29,M,A3
1135,467,Jasmit Mukherjee,50,F,A1
1136,467,Keya Barman,25,M,A2
1137,467,Upma Bera,16,F,A3
1138,468,Jason Ramanathan,24,F,A1
1139,468,Jeet Wadhwa,27,M,A2
1140,469,Mugdha Loyal,43,F,A1
1141,470,Nathan Bail,62,T,A1
1142,470,Oni De,22,F,A2
1143,470,Raagini Kala,42,F,A3
1144,471,Brijesh Grover,24,T,A1
1145,471,Veer Pillay,51,M,A2
1146,472,Krishna Morar,36,T,A1
1147,472,Ati Mannan,59,F,A2
1148,472,Upkaar Chopra,27,F,A3
1149,473,Baljiwan Mann,54,M,A1
1150,473,Bishakha Khare,18,F,A2
1151,473,Tarak Joshi,63,F,A3
1152,474,Tristan Dhaliwal,27,M,A1
1153,474,Gautam Chandra,65,M,A2
1154,475,Upkaar Baral,56,F,A1
1155,476,Advaith Goyal,47,T,A1
1156,476,Avi Balan,34,T,A2
1157,477,Bhanumati Dar,56,T,A1
1158,477,Aarush Kala,61,T,A2
1159,477,Jhalak Pal,63,M,A3
1160,478,Upkaar Kashyap,22,T,A1
1161,478,Vansha Oza,56,M,A2
1162,478,Liam Reddy,36,T,A3
1163,478,Onkar Dugar,17,T,A4
1164,479,Faraj Chanda,25,F,A1
1165,479,Balhaar Menon,54,T,A2
1166,479,Zinal Wason,19,M,A3
1167,479,Brijesh Peri,24,M,A4
1168,480,Jackson Dave,58,T,A1
1169,480,Andrew Basak,21,T,A2
1170,481,Mitesh Shah,31,T,A1
1171,481,Ekani Kala,16,F,A2
1172,481,Parth Kamdar,39,F,A3
1173,482,Shivansh Vohra,27,T,A1
1174,483,Sara Hari,35,T,A1
1175,483,Chanchal Khanna,18,F,A2
1176,483,Laban Reddy,43,T,A3
1177,484,Champak Tripathi,48,M,A1
1178,484,Dhruv Mann,57,F,A2
1179,485,Maanav Wason,39,T,A1
1180,485,Leena Kothari,53,F,A2
1181,485,Ganga Chauhan,24,T,A3
1182,485,Ansh Tella,33,F,A4
1183,486,Arin Solanki,43,M,A1
1184,487,Owen Kalita,47,M,A1
1185,487,Vedant Venkatesh,57,T,A2
1186,488,Bhavani Aggarwal,52,T,A1
1187,489,Girik Raja,43,T,A1
1188,489,Hemangini Ray,53,F,A2
1189,490,Gayathri Dara,52,F,A1
1190,490,Rehaan Loke,26,T,A2
1191,490,Manthan Khosla,64,T,A3
1192,491,Udarsh Agarwal,58,T,A1
1193,491,Yoshita Saraf,59,T,A2
1194,491,Lopa Bhatnagar,64,T,A3
1195,491,Jackson Ram,32,T,A4
1196,492,Elijah Nagy,45,F,A1
1197,493,Thomas Mammen,29,M,A1
1198,493,Anay Tandon,32,F,A2
1199,493,Saanvi Manda,64,M,A3
1200,493,Nicholas Bhardwaj,36,M,A4
1201,494,Naveen Bhavsar,60,T,A1
1202,494,Arin Ranganathan,16,M,A2
1203,494,Ekalinga Hayer,25,M,A3
1204,495,Hemani Rattan,53,M,A1
1205,495,Unni Buch,45,M,A2
1206,496,Yochana Nadkarni,37,T,A1
1207,496,Unni Tandon,32,F,A2
1208,496,Krisha Dara,64,F,A3
1209,497,Chandran Ganguly,34,F,A1
1210,497,Champak Dhaliwal,54,M,A2
1211,497,Chaitaly Uppal,43,T,A3
1212,498,Siya Jayaraman,31,M,A1
1213,498,Harsh Rao,19,M,A2
1214,498,Hritik Dhar,44,T,A3
1215,499,Advika Venkataraman,60,F,A1
1216,499,Onveer Oak,38,T,A2
1217,499,Raksha Kaur,48,F,A3
1218,500,Eiravati Rege,60,T,A1
1219,500,Hamsini Karnik,34,F,A2
1220,501,Zarna Din,27,F,A1
1221,501,Janya Agate,25,T,A2
1222,501,Maanas Chad,45,T,A3
1223,502,Gautami Zacharia,57,T,A1
1224,502,Henry Lanka,65,M,A2
1225,502,Mason Bora,19,F,A3
1226,502,Elijah Dewan,37,M,A4
1227,503,Bahadurjit Karpe,22,F,A1
1228,504,Yashica Shankar,55,M,A1
1229,504,Ridhi Chand,60,M,A2
1230,505,Rohan Zacharia,56,T,A1
1231,506,Triya Talwar,23,F,A1
1232,507,Wakeeta Barad,37,T,A1
1233,507,Aadi Rastogi,37,T,A2
1234,507,Wazir Pillay,52,F,A3
1235,507,Amruta Balan,39,M,A4
1236,508,Jeet Ganesh,21,F,A1
1237,508,Patrick Oommen,39,F,A2
1238,509,Kiaan Walia,65,F,A1
1239,509,Mahika Kapadia,30,F,A2
1240,510,Vasudha Gokhale,23,M,A1
1241,511,Hemal Wagle,60,T,A1
1242,512,Libni Nair,59,T,A1
1243,513,Vasana Sule,48,F,A1
1244,514,Meera Mohanty,61,F,A1
1245,515,Oni Soni,43,F,A1
1246,516,Irya Goel,28,M,A1
1247,516,Leela Wadhwa,27,M,A2
1248,516,Urvashi Bhasin,35,M,A3
1249,516,Vanya Ahuja,17,F,A4
1250,517,Neelima Gaba,17,M,A1
1251,517,Ganga Sangha,35,T,A2
1252,517,Dalbir Nair,26,M,A3
1253,517,Shivani Yohannan,43,F,A4
1254,518,Yashvi Nazareth,65,M,A1
1255,518,Harinakshi Sami,24,M,A2
1256,518,Edhitha Mani,41,M,A3
1257,518,Yadavi Dave,22,F,A4
1258,519,Nachiket Mohanty,41,T,A1
1259,519,Victor Kata,63,M,A2
1260,520,Sathvik Ahluwalia,56,T,A1
1261,520,Harini Srivastava,36,F,A2
1262,520,Samar Sandal,37,T,A3
1263,521,Saumya Sastry,59,T,A1
1264,521,Odika Doctor,44,M,A2
1265,521,Kai Peri,53,M,A3
1266,522,Ryan Dhar,32,F,A1
1267,522,Dalaja Chanda,55,T,A2
1268,522,Krishna Anand,40,F,A3
1269,523,Arjun Walia,60,F,A1
1270,523,Urishilla Raval,53,M,A2
1271,523,Tamanna Goel,30,F,A3
1272,524,Ladli Dubey,65,T,A1
1273,524,Eshana Dhar,35,T,A2
1274,524,Yasti Setty,34,M,A3
1275,525,Jai Singh,33,T,A1
1276,525,Dev Shankar,45,T,A2
1277,525,Rushil Savant,46,M,A3
1278,525,Quincy Balakrishnan,21,F,A4
1279,526,Maanas Khalsa,27,T,A1
1280,526,Ekta Patla,65,F,A2
1281,526,Samar Nagarajan,47,M,A3
1282,527,Bimala Kota,58,F,A1
1283,527,Gaurangi Lal,42,T,A2
1284,527,Wishi Dada,17,M,A3
1285,527,Sanya Sarna,50,F,A4
1286,528,Vritti Narain,64,T,A1
1287,528,Zilmil Kibe,30,M,A2
1288,528,Manthan Bala,18,F,A3
1289,528,Krish Patla,64,T,A4
1290,529,Vrinda Shroff,39,T,A1
1291,529,Ikshita Kade,33,M,A2
1292,529,Yoshita Parikh,65,T,A3
1293,529,Warjas Warrior,48,M,A4
1294,530,Warinder Rama,45,F,A1
1295,531,Manthan Ganesh,47,F,A1
1296,531,Arjun Chanda,30,M,A2
1297,532,Ronith Ahluwalia,29,T,A1
1298,533,Matthew Doshi,64,T,A1
1299,533,Sarthak Dugar,59,M,A2
1300,533,Triveni Rout,46,F,A3
1301,534,Jai Balay,32,T,A1
1302,534,Laban Oza,24,T,A2
1303,535,Sathvik Yadav,56,T,A1
1304,535,Praneel Shah,65,M,A2
1305,535,Hemang Doctor,41,T,A3
1306,535,Patrick Chaudhry,45,M,A4
1307,536,Eta Desai,54,F,A1
1308,536,Bhavini Prashad,16,M,A2
1309,536,Anay Hari,51,T,A3
1310,537,Kabir Taneja,34,T,A1
1311,537,Gunbir Karnik,44,F,A2
1312,538,Lila Mohanty,58,F,A1
1313,538,Simon Bala,48,F,A2
1314,539,Neel Srinivas,60,M,A1
1315,539,Warda Mall,50,F,A2
1316,540,Hredhaan Oommen,19,M,A1
1317,540,Advika Dutt,31,M,A2
1318,540,Tristan Mangal,48,T,A3
1319,541,Watika Seth,29,F,A1
1320,542,Kamya Mane,64,M,A1
1321,543,Daniel Dani,46,M,A1
1322,543,Balvan Johal,49,M,A2
1323,543,Nitara Karpe,22,M,A3
1324,544,Jeevika Sem,21,T,A1
1325,544,Manbir Balasubramanian,43,T,A2
1326,544,Hema Bhat,47,M,A3
1327,544,Frado Hayre,46,M,A4
1328,545,Veer Natarajan,18,T,A1
1329,545,Champak Mani,19,M,A2
1330,545,Anya Swamy,46,T,A3
1331,546,Anay Saran,19,T,A1
1332,546,Ikshita Wali,20,T,A2
1333,546,Sanya Sandhu,21,M,A3
1334,546,Zehaan Taneja,58,T,A4
1335,547,Rajeshri Dixit,56,M,A1
1336,547,Ira Bhatt,52,F,A2
1337,547,Lakshit Soman,51,M,A3
1338,547,Azad Bhandari,34,F,A4
1339,548,Chandresh Sekhon,16,T,A1
1340,548,Unni Dash,59,T,A2
1341,548,Baljiwan Bahri,37,T,A3
1342,548,Warinder Bir,18,F,A4
1343,549,Waida Kapur,54,F,A1
1344,550,Tarak Sundaram,65,T,A1
1345,550,Chandran Sundaram,50,F,A2
1346,551,Qadim Kade,33,M,A1
1347,551,Ishaan Sehgal,28,F,A2
1348,552,Yutika Sharma,48,F,A1
1349,553,Manan Choudhury,32,T,A1
1350,553,Sai Bains,28,T,A2
1351,554,Siya Parekh,29,T,A1
1352,554,Ria Tripathi,37,F,A2
1353,554,Raksha Apte,48,F,A3
1354,554,David Bal,44,F,A4
1355,555,Pranit Gulati,39,M,A1
1356,555,Frederick Mistry,51,T,A2
1357,555,Gavin Chad,49,M,A3
1358,556,Isha Karnik,22,F,A1
1359,556,Aarna Chakrabarti,65,T,A2
1360,557,Udarsh Nath,22,M,A1
1361,557,Irya Chhabra,59,F,A2
1362,557,Mitali Gopal,30,M,A3
1363,557,Chakradev Sama,31,F,A4
1364,558,Max Bhattacharyya,48,M,A1
1365,558,Advay Dua,47,F,A2
1366,559,Niharika Maharaj,41,F,A1
1367,559,Aadi Thakkar,42,F,A2
1368,560,Rajata Devan,54,M,A1
1369,560,Megha Srinivasan,28,M,A2
1370,561,Nihal Jayaraman,22,M,A1
